,0
0,1
1,25
2,25
3,31
4,40
5,49
6,55
7,56
8,80
9,88
10,96
11,111
12,112
13,120
14,128
15,129
16,130
17,140
18,141
19,142
20,150
21,156
22,162
23,180
24,186
25,186
26,192
27,204
28,212
29,220
30,226
31,236
32,237
33,246
34,246
35,261
36,262
37,263
38,273
39,274
40,280
41,286
42,287
43,297
44,305
45,311
46,319
47,320
48,329
49,335
50,336
51,345
52,345
53,351
54,360
55,369
56,397
57,407
58,415
59,421
60,433
61,445
62,446
63,452
64,458
65,482
66,491
67,497
68,509
69,519
70,525
71,537
72,545
73,554
74,562
75,571
76,577
77,583
78,584
79,593
80,595
81,601
82,613
83,641
84,653
85,662
86,671
87,679
88,687
89,688
90,712
91,724
92,733
93,741
94,750
95,758
96,759
97,767
98,773
99,773
100,774
101,789
102,797
103,797
104,805
105,820
106,829
107,833
108,839
109,848
110,852
111,876
112,882
113,890
114,891
115,903
116,904
117,905
118,906
119,907
120,919
121,928
122,938
123,944
124,948
125,956
126,962
127,970
128,982
129,992
130,993
131,1005
132,1017
133,1018
134,1036
135,1037
136,1041
137,1041
138,1053
139,1062
140,1065
141,1073
142,1082
143,1094
144,1109
145,1142
146,1148
147,1158
148,1159
149,1160
150,1166
151,1172
152,1182
153,1188
154,1196
155,1202
156,1203
157,1212
158,1213
159,1214
160,1215
161,1223
162,1223
163,1224
164,1248
165,1256
166,1262
167,1263
168,1269
169,1278
170,1279
171,1287
172,1288
173,1318
174,1348
175,1360
176,1368
177,1376
178,1386
179,1394
180,1400
181,1415
182,1425
183,1437
184,1447
185,1455
186,1456
187,1457
188,1465
189,1473
190,1473
191,1483
192,1495
193,1503
194,1504
195,1512
196,1524
197,1533
198,1545
199,1546
200,1554
201,1562
202,1568
203,1569
204,1578
205,1579
206,1580
207,1581
208,1593
209,1601
210,1610
211,1611
212,1623
213,1631
214,1639
215,1649
216,1673
217,1674
218,1680
219,1688
220,1696
221,1696
222,1708
223,1708
224,1709
225,1710
226,1719
227,1734
228,1734
229,1746
230,1755
231,1767
232,1771
233,1780
234,1786
235,1786
236,1794
237,1795
238,1804
239,1828
240,1852
241,1858
242,1870
243,1879
244,1880
245,1890
246,1898
247,1906
248,1918
249,1918
250,1942
251,1948
252,1969
253,1970
254,1978
255,1986
256,1992
257,1996
258,2005
259,2006
260,2007
261,2022
262,2028
263,2034
264,2040
265,2048
266,2052
267,2064
268,2070
269,2088
270,2096
271,2104
272,2105
273,2113
274,2114
275,2126
276,2138
277,2146
278,2147
279,2155
280,2155
281,2183
282,2184
283,2196
284,2224
285,2224
286,2225
287,2237
288,2249
289,2255
290,2256
291,2257
292,2266
293,2272
294,2280
295,2288
296,2296
297,2297
298,2305
299,2306
300,2318
301,2324
302,2336
303,2348
304,2358
305,2358
306,2368
307,2369
308,2373
309,2379
310,2387
311,2395
312,2395
313,2404
314,2412
315,2413
316,2437
317,2437
318,2443
319,2449
320,2455
321,2463
322,2471
323,2471
324,2471
325,2480
326,2481
327,2482
328,2482
329,2490
330,2502
331,2503
332,2504
333,2510
334,2528
335,2528
336,2537
337,2538
338,2544
339,2565
340,2574
341,2595
342,2607
343,2608
344,2617
345,2625
346,2626
347,2635
348,2635
349,2641
350,2647
351,2671
352,2672
353,2684
354,2714
355,2724
356,2733
357,2754
358,2764
359,2770
360,2776
361,2782
362,2792
363,2792
364,2796
365,2802
366,2811
367,2835
368,2843
369,2852
370,2864
371,2879
372,2894
373,2903
374,2909
375,2930
376,2938
377,2939
378,2947
379,2955
380,2963
381,2978
382,2978
383,2982
384,2983
385,2989
386,2990
387,2990
388,2991
389,2992
390,3016
391,3031
392,3037
393,3038
394,3044
395,3045
396,3069
397,3070
398,3074
399,3080
400,3081
401,3087
402,3093
403,3105
404,3114
405,3123
406,3131
407,3132
408,3140
409,3173
410,3177
411,3178
412,3187
413,3196
414,3204
415,3216
416,3222
417,3237
418,3238
419,3239
420,3249
421,3250
422,3258
423,3270
424,3278
425,3279
426,3289
427,3295
428,3313
429,3319
430,3347
431,3359
432,3360
433,3361
434,3376
435,3394
436,3395
437,3410
438,3416
439,3422
440,3428
441,3438
442,3446
443,3447
444,3451
445,3459
446,3463
447,3464
448,3470
449,3488
450,3498
451,3506
452,3507
453,3513
454,3522
455,3531
456,3537
457,3543
458,3543
459,3544
460,3545
461,3551
462,3551
463,3559
464,3561
465,3573
466,3608
467,3620
468,3635
469,3647
470,3657
471,3663
472,3664
473,3672
474,3678
475,3684
476,3690
477,3702
478,3720
479,3721
480,3722
481,3732
482,3740
483,3752
484,3760
485,3769
486,3781
487,3782
488,3790
489,3814
490,3826
491,3827
492,3828
493,3828
494,3834
495,3842
496,3866
497,3866
498,3872
499,3882
500,3883
501,3895
502,3903
503,3909
504,3913
505,3919
506,3928
507,3936
508,3950
509,3956
510,3974
511,3982
512,3983
513,3984
514,3990
515,3991
516,3995
517,4019
518,4020
519,4024
520,4032
521,4056
522,4057
523,4057
524,4085
525,4097
526,4103
527,4112
528,4120
529,4165
530,4173
531,4179
532,4189
533,4213
534,4221
535,4227
536,4237
537,4249
538,4273
539,4279
540,4287
541,4297
542,4309
543,4342
544,4370
545,4374
546,4380
547,4404
548,4405
549,4414
550,4422
551,4428
552,4429
553,4435
554,4447
555,4447
556,4456
557,4465
558,4471
559,4471
560,4479
561,4491
562,4515
563,4524
564,4536
565,4564
566,4572
