,0
0,0
1,0
2,4
3,14
4,16
5,21
6,24
7,70
8,70
9,70
10,122
11,174
12,174
13,174
14,174
15,174
16,174
17,193
18,193
19,194
20,196
21,216
22,216
23,216
24,216
25,220
26,223
27,223
28,223
29,223
30,223
31,223
32,223
33,223
34,265
35,315
36,345
37,350
38,373
39,403
40,413
41,413
42,473
43,473
44,476
45,500
46,505
47,510
48,511
49,525
50,525
51,535
52,535
53,535
54,539
55,542
56,558
57,558
58,558
59,558
60,574
61,600
62,650
63,650
64,650
65,650
66,650
67,650
68,710
69,710
70,728
71,728
72,733
73,733
74,737
75,737
76,737
77,747
78,757
79,809
80,819
81,853
82,877
83,880
84,880
85,898
86,907
87,959
88,969
89,969
90,969
91,981
92,1005
93,1007
94,1007
95,1053
96,1053
97,1103
98,1103
99,1103
100,1103
101,1103
102,1103
103,1103
104,1133
105,1137
106,1137
107,1137
108,1153
109,1163
110,1163
111,1195
112,1196
113,1201
114,1225
115,1225
116,1225
117,1225
118,1227
119,1227
120,1227
121,1227
122,1237
123,1239
124,1239
125,1239
126,1249
127,1249
128,1259
129,1279
130,1305
131,1349
132,1349
133,1349
134,1360
135,1406
136,1408
137,1408
138,1408
139,1410
140,1410
141,1413
142,1413
143,1416
144,1416
145,1420
146,1420
147,1444
148,1449
149,1501
150,1525
151,1535
152,1595
153,1595
154,1625
155,1629
156,1629
157,1629
158,1681
159,1703
160,1719
161,1719
162,1719
163,1719
164,1729
165,1731
166,1731
167,1740
168,1744
169,1790
170,1792
171,1797
172,1839
173,1839
174,1855
175,1875
176,1880
177,1884
178,1898
179,1903
180,1909
181,1909
182,1923
183,1923
184,1923
185,1923
186,1939
187,1939
188,1985
189,1985
190,1990
191,2000
192,2014
193,2048
194,2048
195,2100
196,2142
197,2144
198,2144
199,2144
200,2144
201,2146
202,2146
203,2162
204,2206
205,2220
206,2220
207,2236
208,2236
209,2272
210,2272
211,2272
212,2272
213,2286
214,2309
215,2359
216,2360
217,2386
218,2386
219,2390
220,2400
221,2400
222,2400
223,2400
224,2400
225,2400
226,2410
227,2410
228,2470
229,2480
230,2480
231,2524
232,2524
233,2524
234,2524
235,2540
236,2576
237,2582
238,2585
239,2595
240,2609
241,2609
242,2616
243,2616
244,2620
245,2622
246,2627
247,2627
248,2648
249,2648
250,2648
251,2648
252,2648
253,2698
254,2703
255,2703
256,2703
257,2703
258,2708
259,2708
260,2708
261,2718
262,2768
263,2769
264,2829
265,2829
266,2855
267,2859
268,2859
269,2865
270,2865
271,2891
272,2891
273,2937
274,2985
275,3045
276,3052
277,3052
278,3052
279,3088
280,3091
281,3091
282,3091
283,3095
284,3111
285,3111
286,3113
287,3113
288,3113
289,3116
290,3176
291,3180
292,3180
293,3194
294,3242
295,3242
296,3242
297,3252
298,3254
299,3362
300,3369
301,3369
302,3369
303,3369
304,3417
305,3469
306,3469
307,3478
308,3478
309,3482
310,3484
311,3488
312,3488
313,3492
314,3497
315,3516
316,3516
317,3526
318,3544
319,3544
320,3544
321,3544
322,3570
323,3570
324,3575
325,3635
326,3695
327,3695
328,3701
329,3707
330,3707
331,3767
332,3769
333,3829
334,3839
335,3853
336,3853
337,3856
338,3880
339,3926
340,3926
341,3926
342,3950
343,3960
344,4020
345,4020
346,4020
347,4020
348,4020
349,4039
350,4073
351,4074
352,4084
353,4136
354,4136
355,4196
356,4196
357,4199
358,4209
359,4212
360,4220
361,4225
362,4225
363,4225
364,4225
365,4235
366,4235
367,4235
368,4235
369,4245
370,4245
371,4245
372,4245
373,4245
374,4275
375,4291
376,4291
377,4300
378,4300
379,4300
380,4320
381,4324
382,4324
383,4324
384,4342
385,4347
386,4347
387,4347
388,4347
389,4349
390,4369
391,4369
392,4369
393,4371
394,4371
395,4431
396,4479
397,4495
398,4505
399,4510
400,4520
401,4566
402,4618
403,4662
404,4662
405,4666
406,4666
407,4726
408,4770
409,4770
410,4780
411,4832
412,4836
413,4836
414,4852
415,4852
416,4861
417,4861
418,4921
419,4931
420,4945
421,4971
422,5001
423,5001
424,5005
425,5047
426,5047
427,5047
428,5047
429,5047
430,5054
431,5074
432,5126
433,5126
434,5126
435,5140
436,5143
437,5143
438,5146
439,5182
440,5224
441,5244
442,5244
443,5244
444,5249
