,0
0,14
1,22
2,23
3,29
4,31
5,37
6,39
7,45
8,49
9,63
10,65
11,80
12,84
13,88
14,92
15,94
16,98
17,104
18,106
19,108
20,110
21,111
22,113
23,119
24,123
25,125
26,141
27,143
28,149
29,152
30,158
31,164
32,167
33,168
34,171
35,177
36,179
37,181
38,182
39,184
40,186
41,190
42,204
43,206
44,208
45,216
46,225
47,228
48,230
49,242
50,245
51,257
52,269
53,271
54,277
55,283
56,305
57,309
58,312
59,324
60,327
61,330
62,346
63,350
64,352
65,358
66,359
67,363
68,367
69,371
70,372
71,378
72,380
73,384
74,386
75,389
76,391
77,407
78,409
79,417
80,420
81,424
82,430
83,436
84,442
85,443
86,449
87,453
88,455
89,461
90,467
91,469
92,471
93,473
94,479
95,481
96,483
97,487
98,499
99,507
100,515
101,519
102,523
103,527
104,533
105,535
106,541
107,549
108,551
109,560
110,572
111,574
112,576
113,578
114,584
115,586
116,589
117,595
118,601
119,604
120,606
121,608
122,623
123,625
124,627
125,629
126,637
127,639
128,641
129,645
130,651
131,663
132,669
133,671
134,673
135,677
136,723
137,725
138,728
139,730
140,738
141,742
142,748
143,754
144,756
145,765
146,781
147,789
148,797
149,799
150,807
151,813
152,815
153,823
154,825
155,831
156,834
157,840
158,842
159,846
160,848
161,852
162,854
163,857
164,859
165,860
166,862
167,870
168,879
169,880
170,892
171,904
172,906
173,920
174,932
175,938
176,940
177,949
178,952
179,956
180,962
181,965
182,980
183,983
184,986
185,990
186,992
187,994
188,996
189,998
190,1004
191,1006
192,1008
193,1014
194,1016
195,1024
196,1026
197,1030
198,1033
199,1036
200,1038
201,1039
202,1047
203,1050
204,1054
205,1056
206,1058
207,1070
208,1078
209,1082
210,1084
211,1090
212,1094
213,1096
214,1099
215,1107
216,1121
217,1123
218,1125
219,1129
220,1133
221,1154
222,1156
223,1162
224,1164
225,1166
226,1168
227,1170
228,1172
229,1176
230,1178
231,1181
232,1183
233,1189
234,1191
235,1195
236,1199
237,1201
238,1203
239,1209
240,1215
241,1223
242,1229
243,1231
244,1232
245,1240
246,1244
247,1251
248,1255
249,1257
250,1261
251,1267
252,1271
253,1273
254,1275
255,1278
256,1284
257,1292
258,1294
259,1300
260,1302
261,1306
262,1309
263,1311
264,1312
265,1316
266,1318
267,1321
268,1335
269,1339
270,1348
271,1350
272,1359
273,1363
274,1367
275,1371
276,1373
277,1385
278,1387
279,1391
280,1398
281,1400
282,1403
283,1404
284,1406
285,1408
286,1409
287,1421
288,1423
289,1427
290,1433
291,1442
292,1450
293,1452
294,1454
295,1458
296,1460
297,1467
298,1473
299,1475
300,1477
301,1485
302,1487
303,1489
304,1491
305,1495
306,1498
307,1504
308,1506
309,1508
310,1510
311,1514
312,1516
313,1524
314,1528
315,1530
316,1532
317,1536
318,1557
319,1559
320,1561
321,1565
322,1571
323,1579
324,1586
325,1592
326,1600
327,1604
328,1610
329,1614
330,1616
331,1620
332,1621
333,1623
334,1624
335,1625
336,1631
337,1632
338,1634
339,1635
340,1641
341,1653
342,1654
343,1656
344,1658
345,1664
346,1672
347,1678
348,1682
349,1684
350,1685
351,1694
352,1695
353,1699
354,1708
355,1710
356,1714
357,1720
358,1728
359,1732
360,1734
361,1738
