,0
0,6
1,8
2,10
3,14
4,18
5,24
6,27
7,29
8,32
9,39
10,46
11,48
12,66
13,70
14,76
15,82
16,127
17,135
18,137
19,139
20,141
21,157
22,161
23,164
24,166
25,172
26,174
27,176
28,182
29,186
30,192
31,194
32,197
33,199
34,205
35,209
36,211
37,217
38,218
39,236
40,237
41,240
42,242
43,464
44,467
45,468
46,471
47,473
48,476
49,482
50,485
51,488
52,491
53,581
54,585
55,589
56,591
57,594
58,596
59,598
60,606
61,608
62,610
63,613
64,617
65,618
66,620
67,622
68,623
69,625
70,629
71,699
72,701
73,703
74,707
75,708
76,711
77,714
78,716
79,718
80,720
81,721
82,723
83,727
84,733
85,734
86,737
87,743
88,744
89,746
90,749
91,751
92,753
93,756
94,762
95,764
96,767
97,768
98,771
99,779
100,785
101,791
102,797
103,799
104,802
105,806
106,812
107,816
108,824
109,826
110,828
111,830
112,833
113,835
114,841
115,847
116,849
117,853
118,888
119,892
120,894
121,896
122,899
123,902
124,905
125,909
126,912
127,913
128,914
129,917
130,919
131,925
132,931
133,933
134,940
135,942
136,948
137,990
138,993
139,1005
140,1007
141,1010
142,1016
143,1053
144,1054
145,1056
146,1058
147,1060
148,1063
149,1066
150,1070
151,1073
152,1075
153,1078
154,1085
155,1088
156,1096
157,1120
158,1123
159,1127
160,1131
161,1135
162,1141
163,1147
164,1148
165,1151
166,1153
167,1154
168,1157
169,1159
170,1267
171,1269
172,1273
173,1313
174,1315
175,1316
176,1324
177,1327
178,1335
179,1337
180,1339
181,1341
182,1343
183,1349
184,1352
185,1355
186,1357
187,1363
188,1365
189,1369
190,1439
191,1442
192,1445
193,1447
194,1449
195,1452
196,1456
197,1459
198,1461
199,1465
200,1471
201,1473
202,1477
203,1479
204,1487
205,1515
206,1517
207,1523
208,1531
209,1535
210,1538
211,1541
212,1542
213,1549
214,1550
215,1552
216,1556
217,1558
218,1564
219,1568
220,1584
221,1592
222,1594
223,1595
224,1599
225,1659
226,1667
227,1673
228,1677
229,1685
230,1687
231,1691
232,1695
233,1696
234,1698
235,1706
236,1708
237,1711
238,1713
239,1715
240,1717
241,1721
242,1722
243,1725
244,1727
245,1735
246,1738
247,1740
248,1741
249,1747
250,1749
251,1751
252,1753
253,1755
254,1757
255,1765
256,1767
257,1769
258,1775
259,1778
260,1782
261,1785
262,1791
263,1792
264,1793
265,1795
266,1797
267,1805
268,1809
269,1813
270,1817
271,1821
272,1823
273,1826
274,1829
275,1833
276,1834
277,1837
278,1839
279,1842
280,1844
281,1846
282,1852
283,1855
284,1858
285,1859
286,1861
287,1862
288,1865
289,1868
290,1871
291,1873
292,1881
293,1883
294,1885
295,1887
296,1890
297,1894
298,1898
299,1900
300,1904
301,1907
302,1915
303,1917
304,1918
305,1919
306,1925
307,2110
308,2112
309,2114
310,2118
311,2120
312,2128
313,2134
314,2137
315,2140
316,2142
317,2146
318,2149
319,2151
320,2153
321,2154
322,2156
323,2158
324,2160
325,2162
326,2163
327,2165
328,2179
329,2191
330,2197
331,2199
332,2203
333,2207
334,2210
335,2212
336,2224
337,2225
338,2227
339,2230
340,2232
341,2234
342,2236
343,2240
344,2242
345,2245
346,2248
347,2251
348,2253
349,2255
350,2258
351,2259
352,2262
353,2264
354,2267
355,2269
356,2271
357,2273
358,2275
359,2281
360,2284
361,2288
362,2358
363,2361
364,2363
365,2366
366,2367
367,2368
368,2370
369,2384
370,2386
371,2388
372,2391
373,2395
374,2397
375,2399
376,2407
377,2409
378,2412
379,2414
380,2416
381,2419
382,2431
383,2435
384,2438
385,2439
386,2441
387,2449
388,2451
389,2463
390,2467
391,2474
392,2476
393,2478
394,2479
395,2482
396,2490
397,2492
398,2493
399,2496
400,2498
401,2506
402,2508
403,2509
404,2520
405,2524
406,2527
407,2545
408,2546
409,2547
410,2554
411,2557
412,2560
413,2566
414,2568
415,2574
416,2577
417,2578
418,2582
419,2584
420,2586
421,2588
422,2600
423,2601
424,2602
425,2604
426,2744
427,2746
428,2747
429,2753
430,2757
431,2760
432,2766
433,2769
434,2775
435,2777
436,2779
437,2781
438,2785
439,2787
440,2790
441,2792
442,2796
443,2904
444,2905
445,2906
446,2907
447,2911
448,2913
449,2914
450,2920
451,2923
452,2926
453,2942
454,2943
455,2957
456,2959
457,2962
458,3032
459,3034
460,3037
461,3041
462,3043
463,3046
