,0
0,4
1,6
2,12
3,20
4,22
5,28
6,35
7,37
8,43
9,51
10,55
11,66
12,70
13,76
14,78
15,84
16,86
17,98
18,104
19,110
20,112
21,121
22,123
23,129
24,135
25,141
26,153
27,157
28,159
29,171
30,177
31,183
32,189
33,197
34,205
35,209
36,213
37,219
38,221
39,233
40,237
41,261
42,267
43,271
44,277
45,283
46,289
47,290
48,294
49,297
50,300
51,302
52,305
53,307
54,310
55,314
56,320
57,324
58,330
59,336
60,338
61,341
62,347
63,353
64,359
65,363
66,371
67,387
68,389
69,391
70,397
71,405
72,407
73,411
74,415
75,421
76,429
77,437
78,441
79,447
80,451
81,457
82,463
83,469
84,471
85,480
86,483
87,485
88,491
89,495
90,499
91,505
92,507
93,510
94,519
95,523
96,529
97,533
98,539
99,545
100,549
101,552
102,558
103,560
104,563
105,569
106,577
107,579
108,581
109,587
110,588
111,596
112,602
113,611
114,621
115,624
116,627
117,633
118,636
119,638
120,648
121,652
122,655
123,660
124,666
125,668
126,676
127,679
128,683
129,691
130,693
131,695
132,701
133,707
134,711
135,720
136,724
137,730
138,733
139,741
140,743
141,747
142,753
143,759
144,765
145,768
146,777
147,783
148,797
149,799
150,803
151,805
152,807
153,813
154,821
155,833
156,839
157,843
158,845
159,847
160,850
161,854
162,862
163,868
164,869
165,871
166,873
167,877
168,879
169,883
170,895
171,901
172,902
173,908
174,916
175,922
176,924
177,930
178,939
179,943
180,947
181,948
182,950
183,952
184,958
185,960
186,966
187,972
188,975
189,977
190,1013
191,1029
192,1031
193,1034
194,1044
195,1050
196,1052
197,1054
198,1055
199,1057
200,1063
201,1067
202,1070
203,1079
204,1085
205,1091
206,1101
207,1110
208,1122
209,1128
210,1130
211,1132
212,1140
213,1142
214,1156
215,1158
216,1160
217,1166
218,1172
219,1176
220,1185
221,1188
222,1191
223,1197
224,1203
225,1205
226,1207
227,1208
228,1210
229,1213
230,1222
231,1228
232,1236
233,1242
234,1244
235,1250
236,1254
237,1260
238,1266
239,1272
240,1276
241,1280
242,1282
243,1283
244,1285
