,0
0,3
1,5
2,7
3,9
4,15
5,22
6,29
7,31
8,32
9,34
10,37
11,39
12,45
13,47
14,48
15,49
16,51
17,54
18,58
19,59
20,62
21,71
22,77
23,79
24,82
25,84
26,88
27,90
28,94
29,98
30,100
31,101
32,107
33,111
34,117
35,119
36,121
37,123
38,125
39,127
40,128
41,130
42,132
43,136
44,140
45,141
46,143
47,146
48,148
49,150
50,152
51,154
52,158
53,162
54,168
55,172
56,180
57,183
58,187
59,193
60,195
61,197
62,203
63,206
64,210
65,212
66,213
67,216
68,219
69,223
70,237
71,241
72,243
73,247
74,253
75,255
76,257
77,259
78,261
79,264
80,267
81,273
82,276
83,280
84,286
85,292
86,295
87,301
88,305
89,311
90,315
91,317
92,318
93,320
94,324
95,328
96,331
97,335
98,337
99,339
100,342
101,346
102,350
103,352
104,356
105,359
106,363
107,367
108,379
109,385
110,389
111,391
112,393
113,395
114,401
115,403
116,404
117,405
118,406
119,408
120,417
121,419
122,420
123,426
124,428
125,432
126,434
127,437
128,439
129,441
130,443
131,447
132,449
133,451
134,453
135,455
136,459
137,470
138,473
139,475
140,477
141,479
142,482
143,484
144,498
145,504
146,506
147,508
148,522
149,528
150,534
151,537
152,542
153,548
154,552
155,555
156,559
157,560
158,564
159,566
160,569
161,571
162,573
163,575
164,581
165,583
166,585
167,589
168,597
169,600
170,604
171,610
172,618
173,624
174,625
175,629
176,631
177,637
178,651
179,659
180,663
181,667
182,668
183,682
184,685
185,687
186,688
187,690
188,694
189,697
190,699
191,703
192,709
193,713
194,717
195,719
196,721
197,725
198,731
199,733
200,735
201,738
202,745
203,749
204,753
205,755
206,758
207,760
208,767
209,771
210,772
211,775
212,777
213,780
214,782
215,784
216,790
217,793
218,794
219,800
220,801
221,805
222,807
223,809
224,815
225,819
226,821
227,823
228,825
229,827
230,831
231,833
232,839
233,843
234,846
235,850
236,852
237,856
238,858
239,867
240,869
241,873
242,875
243,881
244,889
245,891
246,894
247,900
248,906
249,908
250,911
251,914
252,918
253,920
254,924
255,927
256,928
257,930
258,934
259,936
260,940
261,944
262,946
