,0
0,2
1,5
2,8
3,12
4,13
5,17
6,18
7,22
8,25
9,27
10,29
11,31
12,33
13,35
14,38
15,42
16,52
17,55
18,56
19,58
20,60
21,61
22,63
23,66
24,68
25,69
26,71
27,73
28,77
29,79
30,81
31,87
32,90
33,92
34,93
35,95
36,97
37,99
38,101
39,104
40,110
41,111
42,113
43,115
44,117
45,119
46,120
47,122
48,129
49,132
50,133
51,135
52,137
53,140
54,143
55,147
56,149
57,152
58,153
59,156
60,158
61,160
62,164
63,165
64,167
65,168
66,170
67,173
68,174
69,175
70,176
71,179
72,180
73,182
74,185
75,187
76,189
77,193
78,195
79,196
80,198
81,200
82,201
83,205
84,207
85,209
86,212
87,214
88,216
89,219
90,222
91,225
92,227
93,230
94,232
95,234
96,236
97,242
98,244
99,250
100,252
101,253
102,255
103,257
104,261
105,265
106,267
107,270
108,280
109,284
110,287
111,289
112,292
113,294
114,296
115,298
116,300
117,302
118,305
119,308
120,310
121,313
122,316
123,320
124,324
125,326
126,327
127,330
128,333
129,335
130,338
131,340
132,341
133,344
134,347
135,349
136,351
137,357
138,358
139,361
140,371
141,374
142,376
143,378
144,381
145,383
146,385
147,387
148,390
149,392
150,394
151,396
152,398
153,399
154,406
155,409
156,413
157,415
158,417
159,419
160,421
161,425
162,426
163,430
164,431
165,433
166,436
167,439
168,442
169,444
170,455
171,457
172,459
173,461
174,463
175,466
176,470
177,474
178,476
179,479
180,481
181,483
182,484
183,487
184,489
185,493
186,495
187,497
188,499
189,505
190,507
191,509
192,511
193,513
194,515
195,517
196,518
197,519
198,520
199,522
200,528
201,530
202,532
203,535
204,536
205,540
206,542
207,543
208,545
209,547
210,550
211,552
212,553
213,556
214,558
215,570
216,572
217,574
218,576
219,579
220,582
221,583
222,585
223,587
224,590
225,591
226,595
227,596
228,598
229,600
230,602
231,604
232,605
233,608
234,612
235,619
236,621
237,624
238,628
239,629
240,632
241,635
242,639
243,643
244,644
245,647
246,650
247,651
248,657
249,659
250,660
251,663
252,664
253,666
254,667
255,669
256,670
257,671
258,673
259,675
260,678
261,681
262,684
263,688
264,699
265,701
266,704
267,707
268,708
269,711
270,715
271,716
272,718
273,720
274,722
275,725
276,726
277,728
278,731
279,733
280,734
281,736
282,738
283,740
284,743
285,746
286,750
287,752
288,756
289,757
290,759
291,762
292,764
293,767
294,770
295,771
296,774
297,775
298,777
299,780
300,782
301,783
302,786
303,789
304,791
