,0
0,4
1,12
2,28
3,40
4,56
5,64
6,66
7,69
8,96
9,104
10,108
11,116
12,118
13,127
14,139
15,141
16,153
17,155
18,167
19,173
20,176
21,178
22,202
23,214
24,222
25,228
26,230
27,236
28,254
29,256
30,262
31,274
32,286
33,290
34,294
35,296
36,305
37,313
38,321
39,327
40,330
41,332
42,348
43,366
44,372
45,380
46,396
47,404
48,428
49,437
50,455
51,471
52,474
53,498
54,522
55,525
56,533
57,537
58,541
59,553
60,556
61,559
62,563
63,565
64,577
65,595
66,607
67,611
68,613
69,625
70,637
71,641
72,659
73,677
74,678
75,690
76,693
77,701
78,709
79,711
80,735
81,741
82,743
83,745
84,763
85,790
86,798
87,800
88,806
89,830
90,834
91,852
92,864
93,866
94,878
95,882
96,898
97,901
98,964
99,970
100,982
101,984
102,996
103,1014
104,1030
105,1036
106,1038
107,1050
108,1058
109,1074
110,1082
111,1100
112,1104
113,1112
114,1114
115,1138
116,1142
117,1154
118,1160
119,1163
120,1175
121,1187
122,1203
123,1215
124,1219
125,1221
126,1233
127,1241
128,1253
129,1256
130,1264
131,1272
132,1284
133,1292
134,1294
135,1302
136,1318
137,1362
138,1370
139,1382
140,1398
141,1426
142,1434
143,1461
144,1479
145,1491
146,1499
147,1501
148,1503
149,1505
150,1511
151,1514
152,1522
153,1526
154,1527
155,1545
156,1553
157,1555
158,1567
159,1579
160,1581
161,1608
162,1614
163,1618
164,1622
165,1626
166,1630
167,1642
168,1648
169,1656
170,1668
171,1704
172,1707
173,1757
174,1775
175,1777
176,1785
177,1793
178,1795
179,1801
180,1810
181,1822
182,1858
183,1870
184,1878
185,1882
186,1884
187,1902
188,1929
189,1938
190,1944
191,1952
192,1954
193,1962
194,1974
195,1986
196,1998
197,2006
198,2014
199,2032
200,2036
201,2044
202,2056
203,2064
204,2076
205,2088
206,2106
207,2107
208,2111
209,2129
210,2141
211,2153
212,2161
213,2189
214,2207
215,2210
216,2228
217,2231
218,2239
219,2247
220,2253
221,2256
222,2268
223,2280
224,2298
225,2306
226,2322
227,2338
228,2339
229,2347
230,2359
231,2361
232,2385
233,2421
234,2433
235,2439
236,2451
237,2463
238,2466
239,2478
240,2486
241,2494
242,2495
243,2498
244,2499
245,2511
246,2512
247,2520
248,2538
249,2546
250,2554
251,2572
252,2596
253,2600
254,2624
255,2642
256,2644
257,2648
258,2654
259,2666
260,2674
261,2686
262,2692
263,2700
264,2718
265,2742
266,2750
267,2762
268,2766
269,2778
270,2782
271,2790
272,2794
273,2802
274,2814
275,2815
276,2816
277,2828
278,2832
279,2844
280,2847
281,2859
282,2870
283,2882
284,2894
285,2895
286,2899
287,2901
288,2903
289,2905
290,2911
291,2919
292,2925
293,2928
294,2929
295,2932
296,2938
297,2944
298,2952
299,2958
300,2962
301,2982
302,2994
303,3018
304,3026
305,3030
306,3032
307,3033
308,3037
309,3045
310,3049
311,3091
312,3099
313,3117
314,3135
315,3139
316,3141
317,3153
318,3161
319,3179
320,3197
321,3205
322,3208
323,3212
324,3215
325,3227
326,3230
327,3233
328,3245
329,3281
330,3289
331,3301
332,3319
333,3323
334,3341
335,3359
336,3363
337,3366
338,3398
339,3416
340,3419
341,3425
342,3431
343,3435
344,3451
345,3457
346,3459
347,3463
348,3490
349,3498
350,3500
351,3518
352,3530
353,3557
354,3569
355,3577
356,3604
357,3608
358,3610
359,3624
360,3636
361,3638
362,3650
363,3658
364,3666
365,3674
366,3698
367,3716
368,3718
369,3730
370,3736
371,3754
372,3758
373,3761
374,3777
375,3779
376,3791
377,3799
378,3805
379,3814
380,3826
381,3834
382,3838
383,3842
384,3854
385,3859
386,3861
387,3865
388,3881
389,3883
390,3901
391,3909
392,3913
393,3921
394,3933
395,3941
396,3945
397,3969
398,3973
399,3985
400,3991
401,4003
402,4021
403,4033
404,4096
405,4112
406,4114
407,4126
408,4132
409,4136
410,4163
411,4169
412,4173
413,4177
414,4189
415,4191
416,4211
417,4215
418,4221
419,4229
420,4232
421,4234
422,4237
423,4246
424,4258
425,4262
426,4266
427,4278
428,4280
429,4286
430,4288
431,4312
432,4318
433,4321
434,4329
435,4330
436,4342
437,4354
438,4357
439,4361
440,4369
441,4377
442,4386
443,4398
444,4422
445,4434
446,4470
447,4474
448,4486
449,4498
450,4638
451,4646
452,4694
453,4712
454,4754
455,4758
456,4785
457,4833
458,4836
459,4852
460,4864
461,4880
462,4883
463,4884
464,4892
465,4928
466,4952
467,4954
468,4956
469,4968
470,4974
471,4975
472,4993
473,4999
474,5007
475,5010
476,5016
477,5024
478,5029
479,5057
480,5075
481,5083
482,5084
483,5086
484,5104
485,5108
486,5110
487,5118
488,5126
489,5128
490,5146
491,5286
492,5294
493,5306
494,5318
495,5330
496,5334
497,5346
498,5358
499,5370
500,5378
501,5390
502,5398
503,5406
504,5424
505,5430
506,5570
507,5578
508,5590
509,5602
510,5614
511,5617
512,5625
513,5634
514,5638
515,5646
516,5652
517,5654
518,5662
519,5674
520,5686
521,5698
522,5706
523,5714
524,5720
525,5724
526,5726
527,5728
528,5736
529,5754
530,5756
531,5759
532,5767
533,5775
534,5793
535,5797
536,5798
537,5816
538,5820
539,5844
540,5847
541,5848
542,5875
543,5893
544,5903
545,5905
546,5907
547,5925
548,5937
549,5949
550,5953
551,5965
552,5973
553,5991
554,5997
555,6001
556,6013
557,6025
558,6027
559,6031
560,6037
561,6055
562,6063
563,6066
564,6070
565,6078
566,6080
567,6088
568,6106
569,6118
570,6121
571,6157
572,6181
573,6182
574,6200
575,6202
576,6210
577,6218
578,6230
579,6258
580,6266
581,6272
582,6276
583,6278
584,6290
585,6308
586,6309
587,6315
588,6339
589,6341
590,6383
591,6391
592,6395
593,6398
594,6402
595,6403
596,6405
597,6423
598,6429
599,6453
600,6455
601,6471
602,6495
603,6511
604,6519
605,6535
606,6539
607,6545
608,6548
609,6554
610,6568
611,6580
612,6607
613,6613
614,6619
615,6637
616,6641
617,6649
618,6661
619,6679
620,6680
621,6684
622,6688
623,6692
624,6704
625,6712
626,6724
627,6736
628,6738
629,6750
630,6752
631,6756
632,6758
633,6774
634,6782
635,6784
