,0
0,2
1,3
2,7
3,147
4,153
5,156
6,158
7,162
8,165
9,168
10,172
11,174
12,176
13,178
14,180
15,184
16,186
17,192
18,196
19,199
20,201
21,204
22,210
23,214
24,216
25,220
26,222
27,223
28,233
29,235
30,237
31,239
32,241
33,242
34,245
35,248
36,249
37,251
38,253
39,256
40,258
41,260
42,262
43,264
44,267
45,273
46,276
47,279
48,281
49,283
50,285
51,425
52,427
53,429
54,430
55,446
56,448
57,451
58,454
59,460
60,461
61,462
62,465
63,469
64,472
65,475
66,478
67,481
68,485
69,489
70,493
71,495
72,498
73,509
74,511
75,517
76,525
77,528
78,530
79,532
80,538
81,541
82,547
83,549
84,551
85,553
86,557
87,564
88,566
89,568
90,570
91,573
92,575
93,579
94,581
95,588
96,590
97,592
98,595
99,597
100,601
101,603
102,606
103,610
104,616
105,618
106,620
107,623
108,631
109,633
110,641
111,643
112,644
113,647
114,649
115,652
116,656
117,660
118,662
119,666
120,669
121,677
122,678
123,680
124,684
125,687
126,693
127,695
128,697
129,701
130,702
131,708
132,710
133,712
134,714
135,718
136,722
137,725
138,727
139,731
140,734
141,736
142,744
143,748
144,752
145,756
146,758
147,761
148,763
149,765
150,835
151,838
152,844
153,848
154,850
155,856
156,858
157,860
158,862
159,866
160,869
161,876
162,888
163,966
164,968
165,971
166,972
167,974
168,978
169,992
170,995
171,997
172,1001
173,1003
174,1004
175,1005
176,1007
177,1010
178,1011
179,1013
180,1019
181,1033
182,1035
183,1038
184,1042
185,1044
186,1046
187,1047
188,1050
189,1052
190,1056
191,1058
192,1064
193,1066
194,1068
195,1082
196,1088
197,1089
198,1229
199,1231
200,1234
201,1236
202,1238
203,1240
204,1241
205,1243
206,1246
207,1250
208,1254
209,1262
210,1264
211,1268
212,1269
213,1283
214,1285
215,1291
216,1293
217,1295
218,1298
219,1300
220,1302
221,1303
222,1309
223,1311
224,1317
225,1319
226,1323
227,1326
228,1330
229,1337
230,1343
231,1349
232,1352
233,1353
234,1354
235,1358
236,1360
237,1363
238,1366
239,1372
240,1374
241,1378
242,1380
243,1383
244,1390
245,1398
246,1400
247,1404
248,1407
249,1411
250,1413
251,1416
252,1419
253,1420
254,1423
255,1425
256,1427
257,1429
258,1432
259,1438
260,1440
261,1443
262,1447
263,1453
264,1457
265,1460
266,1461
267,1463
268,1469
269,1471
270,1475
271,1476
272,1536
273,1537
274,1541
275,1543
276,1546
277,1547
278,1549
279,1551
280,1555
281,1558
282,1561
283,1562
284,1566
285,1569
286,1570
287,1573
288,1579
289,1581
290,1585
291,1586
292,1590
293,1591
294,1594
295,1595
296,1673
297,1675
298,1679
299,1680
300,1686
301,1688
302,1690
303,1692
304,1694
305,1696
306,1698
307,1709
308,1713
309,1716
310,1719
311,1723
312,1725
313,1726
314,1728
315,1730
316,1733
317,1737
318,1739
319,1743
320,1745
321,1747
322,1749
323,1751
324,1754
325,1757
326,1759
327,1760
328,1764
329,1766
330,1767
331,1770
332,1771
333,1775
334,1779
335,1781
336,1783
337,1789
338,1792
339,1794
340,1797
341,1799
342,1802
343,1804
344,1806
345,1808
346,1810
347,1811
348,1819
349,1829
350,1831
351,1833
352,1834
353,1840
354,1841
355,1911
356,1914
357,1920
358,1922
359,1924
360,1926
361,1928
362,1932
363,1936
364,1940
365,1944
366,1950
367,1952
368,1953
369,1957
370,1958
371,1959
372,1961
373,2031
374,2033
375,2034
376,2037
377,2038
378,2040
379,2042
380,2044
381,2048
382,2051
383,2057
384,2061
385,2201
386,2208
387,2210
388,2212
389,2214
390,2215
391,2218
392,2222
393,2225
394,2228
395,2232
396,2236
397,2237
398,2239
399,2242
400,2246
401,2294
402,2296
403,2297
404,2301
405,2303
406,2306
407,2308
408,2311
409,2312
410,2326
411,2329
412,2330
413,2336
414,2340
415,2342
416,2344
417,2348
418,2350
419,2356
420,2359
421,2363
422,2364
423,2366
424,2368
425,2375
426,2378
427,2382
428,2388
429,2390
430,2393
431,2395
432,2397
433,2398
434,2400
435,2404
436,2410
437,2413
438,2415
439,2417
440,2419
441,2421
442,2424
443,2427
444,2433
445,2436
446,2440
447,2442
448,2444
449,2452
450,2454
451,2457
452,2460
453,2462
454,2465
455,2573
456,2577
457,2581
458,2583
459,2585
460,2587
461,2593
462,2599
463,2603
464,2606
465,2610
466,2616
467,2618
468,2620
469,2621
470,2623
471,2629
472,2631
473,2632
474,2636
475,2639
476,2643
477,2647
478,2650
479,2652
480,2808
481,2812
482,2815
483,2819
484,2822
485,2825
486,2826
487,2827
488,2833
489,2837
490,2838
491,2841
492,2843
493,2846
494,2850
495,2851
496,2852
497,2860
498,2868
499,2870
500,2877
501,2880
