,0
0,4
1,6
2,13
3,16
4,24
5,27
6,29
7,33
8,39
9,42
10,44
11,45
12,57
13,59
14,65
15,67
16,79
17,80
18,86
19,94
20,96
21,100
22,104
23,107
24,113
25,116
26,120
27,123
28,127
29,133
30,135
31,139
32,151
33,155
34,157
35,159
36,160
37,164
38,165
39,167
40,169
41,172
42,176
43,177
44,180
45,181
46,189
47,191
48,193
49,197
50,201
51,204
52,207
53,347
54,349
55,357
56,359
57,361
58,365
59,371
60,373
61,381
62,389
63,391
64,393
65,396
66,399
67,403
68,411
69,417
70,420
71,424
72,426
73,427
74,439
75,709
76,711
77,713
78,719
79,727
80,731
81,734
82,737
83,745
84,746
85,750
86,754
87,758
88,764
89,772
90,773
91,791
92,799
93,801
94,803
95,821
96,825
97,827
98,829
99,835
100,838
101,854
102,856
103,860
104,861
105,885
106,922
107,923
108,947
109,955
110,959
111,965
112,989
113,990
114,992
115,994
116,996
117,1000
118,1008
119,1010
120,1011
121,1015
122,1018
123,1019
124,1023
125,1027
126,1035
127,1041
128,1045
129,1047
130,1048
131,1050
132,1058
133,1060
134,1068
135,1076
136,1079
137,1087
138,1090
139,1092
140,1094
141,1096
142,1100
143,1102
144,1103
145,1105
146,1107
147,1109
148,1125
149,1128
150,1131
151,1133
152,1141
153,1143
154,1147
155,1151
156,1153
157,1155
158,1158
159,1160
160,1164
161,1167
162,1175
163,1179
164,1181
165,1184
166,1188
167,1191
168,1203
169,1205
170,1209
171,1211
172,1219
173,1223
174,1224
175,1294
176,1297
177,1299
178,1302
179,1306
180,1308
181,1311
182,1313
183,1321
184,1339
185,1341
186,1343
187,1346
188,1354
189,1356
190,1360
191,1363
192,1365
193,1367
194,1378
195,1380
196,1384
197,1387
198,1389
199,1459
200,1462
201,1474
202,1476
203,1479
204,1482
205,1489
206,1491
207,1494
208,1496
209,1497
210,1498
211,1500
212,1502
213,1506
214,1508
215,1511
216,1515
217,1516
218,1518
219,1520
220,1532
221,1536
222,1540
223,1544
224,1547
225,1549
226,1550
227,1558
228,1562
229,1563
