,0
0,2
1,5
2,9
3,11
4,14
5,16
6,18
7,22
8,25
9,33
10,34
11,41
12,43
13,46
14,48
15,50
16,52
17,55
18,59
19,60
20,62
21,64
22,67
23,70
24,72
25,74
26,75
27,76
28,78
29,81
30,84
31,87
32,91
33,94
34,97
35,99
36,107
37,108
38,110
39,112
40,116
41,123
42,126
43,128
44,132
45,134
46,138
47,140
48,142
49,144
50,145
51,147
52,150
53,152
54,156
55,157
56,159
57,166
58,167
59,169
60,173
61,177
62,180
63,188
64,194
65,196
66,197
67,199
68,201
69,207
70,210
71,216
72,218
73,222
74,228
75,230
76,233
77,234
78,237
79,238
80,241
81,242
82,245
83,249
84,253
85,257
86,258
87,261
88,263
89,265
90,268
91,272
92,274
93,276
94,278
95,280
96,283
97,285
98,287
99,290
100,293
101,297
102,301
103,303
104,305
105,309
106,310
107,311
108,313
109,315
110,316
111,319
112,325
113,327
114,329
115,335
116,337
117,345
118,351
119,353
120,357
121,360
122,366
123,369
124,371
125,375
126,376
127,378
128,382
129,384
130,386
131,388
132,391
133,395
134,398
135,401
136,404
137,407
138,409
139,411
140,414
141,416
142,420
143,422
144,426
145,433
146,434
147,435
148,439
149,440
150,442
151,446
152,454
153,456
154,459
155,461
156,465
157,468
158,471
159,473
160,479
161,482
162,484
163,496
164,497
165,499
166,501
167,503
168,506
169,510
170,511
171,513
172,515
173,517
174,518
175,520
176,521
177,523
178,525
179,527
180,533
181,537
182,545
183,547
184,549
185,553
186,555
187,559
188,560
189,570
190,573
191,575
192,577
193,579
194,581
195,585
196,587
197,588
198,596
199,599
200,602
201,609
202,611
203,613
204,615
205,619
206,622
207,623
208,629
209,631
210,633
211,635
212,636
213,640
214,643
215,645
216,646
217,650
218,652
219,654
220,656
221,660
222,662
223,664
224,666
225,668
226,671
227,673
228,680
229,683
230,687
231,689
232,693
233,695
234,697
235,701
236,703
237,706
238,708
239,710
240,716
241,717
242,719
243,723
244,724
245,730
246,733
247,735
248,737
249,739
250,741
251,743
252,747
253,750
254,754
255,755
256,757
257,760
258,762
259,763
260,767
261,770
262,774
263,777
264,780
265,783
266,785
267,787
268,789
269,791
270,799
271,800
272,802
273,805
274,807
275,810
276,812
277,813
278,816
279,817
280,819
281,821
282,822
283,830
284,834
285,836
286,837
287,839
288,840
289,843
290,849
291,852
292,855
293,856
294,858
295,860
296,862
297,864
298,867
299,871
300,873
301,874
302,875
303,878
304,879
