,0
0,2
1,6
2,14
3,20
4,28
5,32
6,34
7,37
8,46
9,50
10,52
11,56
12,58
13,61
14,67
15,69
16,75
17,77
18,83
19,89
20,92
21,94
22,102
23,108
24,112
25,115
26,117
27,120
28,126
29,128
30,131
31,135
32,141
33,145
34,147
35,149
36,152
37,156
38,160
39,163
40,166
41,168
42,176
43,182
44,185
45,189
46,197
47,201
48,209
49,212
50,221
51,229
52,232
53,240
54,248
55,251
56,255
57,257
58,261
59,267
60,270
61,273
62,275
63,276
64,282
65,288
66,294
67,296
68,298
69,304
70,310
71,312
72,318
73,324
74,325
75,331
76,334
77,338
78,342
79,344
80,352
81,358
82,360
83,362
84,368
85,377
86,381
87,383
88,386
89,394
90,398
91,404
92,410
93,412
94,416
95,420
96,428
97,431
98,452
99,455
100,461
101,463
102,469
103,475
104,483
105,486
106,488
107,494
108,498
109,506
110,510
111,516
112,518
113,522
114,524
115,536
116,538
117,544
118,547
119,550
120,556
121,562
122,570
123,576
124,578
125,580
126,586
127,590
128,594
129,597
130,601
131,605
132,609
133,613
134,615
135,619
136,627
137,629
138,633
139,639
140,647
141,661
142,665
143,674
144,680
145,686
146,690
147,692
148,694
149,696
150,699
151,702
152,706
153,708
154,709
155,715
156,719
157,721
158,727
159,733
160,735
161,744
162,747
163,751
164,753
165,755
166,757
167,763
168,765
169,769
170,775
171,787
172,790
173,791
174,797
175,799
176,803
177,807
178,809
179,812
180,815
181,821
182,833
183,837
184,841
185,843
186,845
187,851
188,860
189,863
190,866
191,870
192,872
193,876
194,882
195,886
196,892
197,896
198,900
199,906
200,908
201,912
202,918
203,922
204,928
205,934
206,940
207,941
208,943
209,949
210,955
211,959
212,963
213,977
214,983
215,986
216,992
217,995
218,1003
219,1007
220,1013
221,1016
222,1022
223,1028
224,1034
225,1038
226,1046
227,1054
228,1055
229,1059
230,1065
231,1067
232,1075
233,1087
234,1093
235,1099
236,1105
237,1111
238,1114
239,1118
240,1122
241,1126
242,1127
243,1130
244,1131
245,1137
246,1138
247,1142
248,1148
249,1152
250,1156
251,1162
252,1170
253,1172
254,1180
255,1189
256,1191
257,1193
258,1196
259,1202
260,1206
261,1212
262,1215
263,1219
264,1225
265,1237
266,1241
267,1247
268,1249
269,1255
270,1257
271,1261
272,1263
273,1267
274,1273
275,1274
276,1275
277,1281
278,1283
279,1289
280,1292
281,1298
282,1309
283,1315
284,1321
285,1322
286,1324
287,1326
288,1328
289,1330
290,1333
291,1337
292,1340
293,1343
294,1344
295,1347
296,1350
297,1353
298,1357
299,1360
300,1362
301,1372
302,1378
303,1390
304,1394
305,1396
306,1397
307,1398
308,1400
309,1404
310,1408
311,1422
312,1426
313,1432
314,1438
315,1440
316,1442
317,1448
318,1452
319,1458
320,1467
321,1471
322,1474
323,1476
324,1479
325,1485
326,1488
327,1491
328,1497
329,1509
330,1513
331,1519
332,1525
333,1527
334,1533
335,1539
336,1541
337,1544
338,1560
339,1566
340,1569
341,1572
342,1574
343,1576
344,1584
345,1590
346,1592
347,1594
348,1603
349,1607
350,1609
351,1615
352,1619
353,1628
354,1632
355,1636
356,1645
357,1647
358,1649
359,1656
360,1662
361,1664
362,1670
363,1674
364,1678
365,1682
366,1694
367,1700
368,1702
369,1708
370,1711
371,1717
372,1719
373,1722
374,1730
375,1732
376,1738
377,1742
378,1748
379,1751
380,1757
381,1761
382,1763
383,1765
384,1771
385,1776
386,1778
387,1780
388,1788
389,1790
390,1796
391,1800
392,1802
393,1806
394,1812
395,1816
396,1818
397,1826
398,1828
399,1834
400,1836
401,1842
402,1851
403,1857
404,1878
405,1886
406,1888
407,1894
408,1897
409,1899
410,1908
411,1911
412,1913
413,1915
414,1921
415,1922
416,1932
417,1934
418,1937
419,1941
420,1944
421,1946
422,1949
423,1952
424,1958
425,1960
426,1962
427,1966
428,1968
429,1971
430,1973
431,1985
432,1987
433,1990
434,1994
435,1995
436,2001
437,2005
438,2008
439,2010
440,2014
441,2018
442,2021
443,2027
444,2035
445,2041
446,2053
447,2055
448,2061
449,2067
450,2069
451,2073
452,2097
453,2103
454,2117
455,2121
456,2130
457,2146
458,2149
459,2157
460,2163
461,2171
462,2174
463,2175
464,2179
465,2191
466,2199
467,2201
468,2203
469,2207
470,2210
471,2211
472,2217
473,2220
474,2224
475,2227
476,2233
477,2237
478,2242
479,2256
480,2262
481,2266
482,2267
483,2269
484,2275
485,2277
486,2279
487,2283
488,2287
489,2289
490,2295
491,2297
492,2301
493,2307
494,2311
495,2317
496,2319
497,2323
498,2329
499,2333
500,2337
501,2343
502,2347
503,2351
504,2360
505,2363
506,2365
507,2369
508,2373
509,2379
510,2385
511,2388
512,2392
513,2395
514,2397
515,2401
516,2404
517,2406
518,2410
519,2416
520,2422
521,2428
522,2432
523,2436
524,2439
525,2441
526,2443
527,2445
528,2449
529,2455
530,2457
531,2460
532,2464
533,2468
534,2474
535,2478
536,2479
537,2488
538,2490
539,2502
540,2505
541,2506
542,2515
543,2521
544,2531
545,2533
546,2535
547,2541
548,2547
549,2553
550,2555
551,2559
552,2563
553,2572
554,2575
555,2579
556,2585
557,2589
558,2591
559,2593
560,2596
561,2602
562,2606
563,2609
564,2611
565,2615
566,2617
567,2621
568,2627
569,2631
570,2634
571,2646
572,2654
573,2655
574,2661
575,2663
576,2667
577,2671
578,2677
579,2691
580,2695
581,2697
582,2701
583,2703
584,2707
585,2713
586,2714
587,2717
588,2729
589,2731
590,2745
591,2749
592,2751
593,2754
594,2756
595,2757
596,2758
597,2767
598,2769
599,2777
600,2778
601,2786
602,2798
603,2806
604,2810
605,2818
606,2820
607,2823
608,2826
609,2829
610,2836
611,2842
612,2851
613,2857
614,2860
615,2866
616,2868
617,2872
618,2878
619,2887
620,2888
621,2890
622,2892
623,2894
624,2900
625,2904
626,2910
627,2914
628,2916
629,2920
630,2922
631,2924
632,2926
633,2934
634,2938
635,2940
636,2946
637,2950
638,2959
639,2965
640,2969
641,2975
642,2979
643,2985
644,2989
645,2993
646,3001
647,3010
648,3012
649,3018
650,3020
651,3024
652,3027
653,3031
654,3037
655,3039
656,3043
657,3045
658,3047
659,3049
660,3051
661,3052
662,3055
663,3062
664,3074
665,3078
666,3082
667,3084
668,3086
669,3090
670,3093
671,3099
672,3103
673,3107
674,3111
675,3112
676,3116
677,3120
678,3129
679,3138
680,3142
681,3146
682,3150
683,3156
684,3158
685,3164
686,3170
687,3176
688,3184
689,3190
690,3196
691,3204
692,3212
693,3220
694,3224
695,3226
696,3227
697,3229
698,3241
699,3243
700,3249
701,3251
702,3253
703,3255
704,3258
705,3262
706,3268
707,3271
708,3277
709,3279
710,3288
711,3292
712,3296
713,3302
714,3306
715,3308
716,3314
717,3320
718,3328
719,3330
720,3332
721,3340
722,3344
723,3346
724,3349
725,3357
726,3359
727,3363
728,3369
729,3375
730,3377
731,3379
732,3382
733,3390
734,3402
735,3406
736,3412
737,3414
738,3420
739,3426
740,3432
741,3435
742,3443
743,3447
744,3450
745,3456
746,3483
747,3486
748,3488
749,3492
750,3508
751,3511
752,3514
753,3517
754,3521
755,3524
756,3533
757,3535
758,3539
759,3543
760,3549
761,3553
762,3559
763,3565
764,3567
765,3571
766,3577
767,3585
768,3591
769,3595
770,3598
771,3604
772,3612
773,3614
774,3616
775,3618
776,3619
777,3625
778,3627
779,3631
780,3637
781,3645
782,3647
783,3653
784,3657
785,3663
786,3669
787,3675
788,3681
789,3683
790,3689
791,3692
792,3696
793,3697
794,3704
795,3708
796,3712
797,3716
798,3719
799,3721
800,3729
801,3733
802,3736
803,3744
804,3746
805,3752
806,3756
807,3760
808,3761
809,3762
810,3764
811,3766
812,3769
813,3778
814,3781
815,3785
816,3787
817,3793
818,3801
819,3805
820,3811
821,3820
822,3826
823,3829
824,3832
825,3834
826,3840
827,3846
828,3850
829,3852
830,3860
831,3868
832,3870
833,3879
834,3880
835,3882
836,3884
837,3890
838,3892
839,3900
840,3904
841,3906
842,3910
843,3914
844,3922
845,3925
846,3931
847,3934
848,3940
849,3942
850,3951
851,3955
852,3959
853,3961
854,3967
855,3973
856,3978
857,3981
858,3985
859,3989
860,3992
861,3996
862,3998
863,3999
864,4000
865,4006
866,4007
867,4008
868,4012
869,4016
870,4017
871,4024
872,4027
873,4031
874,4033
875,4037
876,4039
877,4045
878,4051
879,4060
880,4062
881,4065
882,4069
883,4075
884,4077
885,4083
886,4085
887,4093
888,4099
889,4102
890,4108
891,4117
892,4120
893,4121
894,4129
895,4137
896,4145
897,4157
898,4161
899,4165
900,4168
901,4172
902,4176
903,4188
904,4191
905,4203
906,4209
907,4218
908,4220
909,4228
910,4231
911,4237
912,4239
913,4245
914,4247
915,4249
916,4252
917,4258
918,4262
919,4266
920,4278
921,4284
922,4286
923,4288
924,4294
925,4297
926,4303
927,4306
928,4312
929,4316
930,4319
931,4325
932,4327
933,4329
934,4335
935,4341
936,4343
937,4347
938,4353
939,4357
940,4363
941,4364
942,4370
943,4377
944,4379
945,4382
946,4386
947,4390
948,4394
949,4398
950,4400
951,4402
952,4406
953,4409
954,4417
955,4421
956,4430
957,4432
958,4444
959,4447
960,4453
961,4459
962,4463
963,4465
964,4473
965,4476
966,4478
967,4484
968,4487
969,4495
970,4498
971,4504
972,4506
973,4510
974,4512
975,4514
976,4520
977,4528
978,4530
979,4532
980,4534
981,4535
982,4539
983,4545
984,4547
985,4549
986,4555
987,4569
988,4575
989,4579
990,4582
991,4586
992,4598
993,4604
994,4608
995,4611
996,4614
997,4617
998,4631
999,4633
1000,4634
1001,4638
1002,4644
1003,4650
1004,4660
1005,4666
1006,4675
1007,4676
1008,4680
1009,4689
1010,4698
1011,4702
1012,4708
1013,4716
1014,4717
1015,4719
1016,4721
1017,4725
1018,4737
1019,4743
1020,4746
1021,4750
1022,4756
1023,4762
1024,4766
1025,4769
1026,4775
1027,4779
1028,4782
1029,4784
1030,4788
1031,4792
1032,4801
1033,4807
1034,4811
1035,4819
1036,4823
1037,4831
1038,4834
1039,4835
1040,4838
1041,4844
1042,4848
1043,4850
1044,4858
1045,4870
1046,4874
1047,4880
1048,4888
1049,4892
1050,4898
1051,4900
1052,4904
1053,4912
1054,4918
1055,4920
1056,4934
1057,4941
1058,4947
1059,4949
1060,4950
1061,4953
1062,4955
1063,4961
1064,4967
1065,4976
1066,4980
1067,4986
1068,4992
1069,4994
1070,4997
1071,4999
1072,5005
1073,5025
1074,5027
1075,5039
1076,5041
1077,5045
1078,5048
1079,5052
1080,5060
1081,5063
1082,5067
1083,5073
1084,5079
1085,5085
1086,5087
1087,5090
1088,5096
1089,5102
1090,5108
1091,5114
1092,5123
1093,5131
1094,5135
1095,5138
1096,5142
1097,5151
1098,5153
1099,5156
1100,5158
1101,5164
1102,5165
1103,5171
1104,5174
1105,5180
1106,5183
1107,5191
1108,5197
1109,5199
1110,5203
1111,5207
1112,5209
1113,5211
1114,5215
1115,5217
1116,5221
1117,5227
1118,5229
1119,5231
1120,5237
1121,5245
1122,5249
1123,5255
1124,5259
1125,5265
1126,5273
1127,5279
1128,5282
1129,5286
1130,5288
1131,5297
1132,5305
1133,5311
1134,5317
1135,5323
1136,5331
1137,5337
1138,5341
1139,5347
1140,5353
1141,5355
1142,5356
1143,5360
1144,5363
1145,5366
1146,5368
1147,5370
1148,5372
1149,5376
1150,5380
1151,5383
1152,5392
1153,5397
1154,5403
1155,5405
1156,5409
1157,5413
1158,5415
1159,5416
1160,5428
1161,5431
1162,5433
1163,5436
1164,5438
1165,5442
1166,5448
1167,5452
1168,5461
1169,5463
1170,5467
1171,5476
1172,5478
1173,5484
1174,5490
1175,5491
1176,5494
1177,5500
1178,5504
1179,5518
1180,5524
1181,5527
1182,5533
1183,5537
1184,5546
1185,5549
1186,5551
1187,5557
1188,5561
1189,5563
1190,5567
1191,5575
1192,5581
1193,5583
1194,5589
1195,5591
1196,5593
1197,5595
1198,5598
1199,5602
1200,5606
1201,5609
1202,5613
1203,5619
1204,5621
1205,5624
1206,5627
1207,5631
1208,5634
1209,5637
1210,5641
1211,5649
1212,5657
1213,5658
1214,5662
1215,5668
1216,5671
1217,5673
1218,5676
1219,5679
1220,5682
1221,5686
1222,5688
1223,5694
1224,5698
1225,5700
1226,5702
1227,5711
1228,5713
1229,5719
1230,5721
1231,5724
1232,5728
1233,5734
1234,5737
1235,5745
1236,5746
1237,5748
1238,5752
1239,5756
1240,5760
1241,5763
1242,5769
1243,5777
1244,5789
1245,5791
1246,5797
1247,5801
1248,5810
1249,5816
1250,5819
1251,5825
1252,5827
1253,5833
1254,5835
1255,5841
1256,5844
1257,5846
1258,5849
1259,5851
1260,5859
1261,5863
1262,5867
1263,5872
1264,5876
1265,5880
1266,5884
1267,5888
1268,5894
1269,5897
1270,5901
1271,5905
1272,5906
1273,5908
1274,5912
1275,5915
1276,5919
1277,5923
1278,5925
1279,5927
1280,5930
1281,5934
1282,5937
1283,5940
1284,5941
1285,5943
1286,5949
1287,5957
1288,5963
1289,5969
1290,5975
1291,5978
1292,5982
1293,5986
1294,5994
1295,5998
1296,6006
1297,6010
1298,6012
1299,6016
1300,6019
1301,6022
1302,6026
1303,6034
1304,6038
1305,6044
1306,6050
1307,6056
1308,6064
1309,6067
1310,6070
1311,6072
1312,6076
1313,6077
1314,6079
1315,6080
1316,6086
1317,6090
1318,6096
1319,6102
1320,6104
1321,6105
1322,6107
1323,6116
1324,6120
1325,6132
1326,6135
1327,6137
1328,6143
1329,6151
1330,6154
1331,6158
1332,6164
1333,6166
1334,6172
1335,6178
1336,6182
1337,6190
1338,6192
1339,6198
1340,6200
1341,6208
1342,6209
1343,6218
1344,6220
1345,6222
1346,6226
1347,6229
1348,6231
1349,6234
1350,6237
1351,6239
1352,6243
1353,6246
1354,6248
1355,6251
1356,6254
1357,6256
1358,6257
1359,6259
1360,6263
1361,6267
1362,6271
1363,6272
1364,6276
1365,6285
1366,6287
1367,6293
1368,6299
1369,6300
1370,6301
1371,6304
1372,6306
1373,6315
