,0
0,3
1,7
2,25
3,33
4,41
5,53
6,65
7,69
8,72
9,80
10,104
11,122
12,126
13,138
14,146
15,158
16,166
17,190
18,192
19,203
20,215
21,223
22,225
23,229
24,232
25,233
26,236
27,242
28,254
29,266
30,268
31,280
32,307
33,319
34,320
35,328
36,334
37,361
38,365
39,377
40,379
41,387
42,399
43,402
44,410
45,428
46,444
47,452
48,460
49,462
50,470
51,482
52,494
53,506
54,512
55,515
56,517
57,521
58,524
59,527
60,531
61,543
62,546
63,554
64,556
65,564
66,572
67,575
68,578
69,579
70,581
71,599
72,603
73,605
74,607
75,613
76,619
77,646
78,649
79,652
80,653
81,665
82,667
83,671
84,683
85,695
86,699
87,707
88,713
89,740
90,749
91,767
92,771
93,787
94,789
95,801
96,803
97,805
98,817
99,823
100,829
101,847
102,851
103,863
104,879
105,891
106,893
107,901
108,909
109,910
110,918
111,922
112,924
113,936
114,944
115,947
116,955
117,963
118,975
119,991
120,1003
121,1007
122,1015
123,1023
124,1031
125,1037
126,1049
127,1053
128,1065
129,1069
130,1071
131,1072
132,1075
133,1079
134,1082
135,1084
136,1085
137,1101
138,1104
139,1110
140,1116
141,1117
142,1119
143,1121
144,1123
145,1141
146,1153
147,1177
148,1185
149,1193
150,1199
151,1200
152,1212
153,1215
154,1219
155,1235
156,1247
157,1253
158,1257
159,1265
160,1273
161,1291
162,1293
163,1297
164,1301
165,1313
166,1325
167,1328
168,1340
169,1358
170,1394
171,1406
172,1409
173,1421
174,1429
175,1430
176,1432
177,1440
178,1441
179,1445
180,1446
181,1458
182,1474
183,1481
184,1487
185,1499
186,1535
187,1553
188,1559
189,1575
190,1593
191,1595
192,1599
193,1607
194,1610
195,1611
196,1623
197,1645
198,1653
199,1656
200,1665
201,1677
202,1685
203,1687
204,1699
205,1707
206,1713
207,1715
208,1718
209,1726
210,1732
211,1744
212,1756
213,1774
214,1783
215,1795
216,1803
217,1815
218,1827
219,1833
220,1836
221,1848
222,1856
223,1858
224,1874
225,1876
226,1878
227,1894
228,1910
229,1913
230,1916
231,1934
232,1942
233,1945
234,1963
235,1967
236,1970
237,1974
238,1982
239,1998
240,2010
241,2022
242,2026
243,2032
244,2040
245,2042
246,2058
247,2076
248,2094
249,2101
250,2109
251,2112
252,2124
253,2132
254,2134
255,2140
256,2148
257,2156
258,2174
259,2192
260,2204
261,2216
262,2220
263,2228
264,2231
265,2249
266,2257
267,2265
268,2267
269,2269
270,2281
271,2293
272,2309
273,2315
274,2316
275,2320
276,2329
277,2333
278,2339
279,2345
280,2347
281,2359
282,2367
283,2373
284,2381
285,2385
286,2397
287,2400
288,2412
289,2415
290,2421
291,2427
292,2431
293,2439
294,2457
295,2460
296,2464
297,2467
298,2479
299,2481
300,2483
301,2485
302,2489
303,2491
304,2503
305,2511
306,2513
307,2519
308,2525
309,2541
310,2553
311,2561
312,2569
313,2571
314,2574
315,2580
316,2596
317,2598
318,2600
319,2606
320,2612
321,2616
322,2620
323,2632
324,2635
325,2639
326,2641
327,2653
328,2655
329,2663
330,2679
331,2681
332,2685
333,2688
334,2694
335,2702
336,2705
337,2717
338,2725
339,2737
340,2773
341,2785
342,2787
343,2790
344,2798
345,2800
346,2808
347,2816
348,2828
349,2831
350,2843
351,2845
352,2857
353,2865
354,2871
355,2883
356,2884
357,2887
358,2895
359,2911
360,2923
361,2926
362,2928
363,2930
364,2934
365,2952
366,2954
367,2972
368,2974
369,2977
370,2993
371,3005
372,3013
373,3015
374,3021
375,3023
376,3059
377,3071
378,3083
379,3085
380,3097
381,3109
382,3110
383,3112
384,3124
385,3126
386,3130
387,3133
388,3145
389,3146
390,3152
391,3154
392,3156
393,3168
394,3176
395,3184
396,3202
397,3204
398,3212
399,3220
400,3228
401,3246
402,3282
403,3283
404,3301
405,3303
406,3319
407,3331
408,3343
409,3351
410,3355
411,3356
412,3359
413,3367
414,3379
415,3382
416,3390
417,3392
418,3410
419,3413
420,3431
421,3435
422,3443
423,3451
424,3459
425,3463
426,3465
427,3466
428,3484
429,3486
430,3492
431,3498
432,3510
433,3516
434,3656
435,3683
436,3695
437,3707
438,3709
439,3718
440,3719
441,3722
442,3734
443,3746
444,3748
445,3750
446,3754
447,3757
448,3802
449,3803
450,3807
451,3810
452,3813
453,3825
454,3829
455,3837
456,3840
457,3842
458,3846
459,3858
460,3864
461,3872
462,3875
463,3887
464,3915
465,3933
466,3960
467,3966
468,3974
469,3978
470,3981
471,3993
472,3997
473,4009
474,4117
475,4129
476,4165
477,4173
478,4181
479,4189
480,4192
481,4291
482,4293
483,4305
484,4307
485,4313
486,4325
487,4327
488,4331
489,4355
490,4361
491,4363
492,4371
493,4374
494,4376
495,4436
496,4444
497,4456
498,4474
499,4490
500,4493
501,4505
502,4517
503,4520
504,4522
505,4524
506,4532
507,4536
508,4548
509,4550
510,4552
511,4558
512,4566
513,4569
514,4570
515,4578
516,4581
517,4593
518,4620
519,4626
520,4630
521,4632
522,4650
