,0
0,4
1,8
2,12
3,14
4,17
5,21
6,27
7,33
8,35
9,41
10,44
11,47
12,49
13,53
14,56
15,59
16,63
17,67
18,75
19,81
20,83
21,89
22,93
23,96
24,98
25,102
26,108
27,110
28,114
29,122
30,124
31,128
32,130
33,133
34,134
35,137
36,139
37,145
38,149
39,150
40,151
41,154
42,158
43,167
44,168
45,172
46,176
47,180
48,186
49,189
50,192
51,195
52,198
53,204
54,206
55,208
56,209
57,212
58,216
59,217
60,220
61,222
62,224
63,226
64,228
65,234
66,238
67,240
68,243
69,246
70,250
71,256
72,258
73,264
74,267
75,270
76,273
77,281
78,284
79,290
80,298
81,299
82,301
83,307
84,309
85,311
86,317
87,320
88,326
89,328
90,332
91,338
92,340
93,343
94,349
95,355
96,357
97,359
98,361
99,365
100,366
101,372
102,378
103,380
104,381
105,387
106,391
107,399
108,401
109,423
110,425
111,427
112,435
113,436
114,438
115,440
116,442
117,448
118,451
119,455
120,461
121,464
122,470
123,473
124,481
125,485
126,489
127,501
128,505
129,507
130,511
131,513
132,517
133,520
134,524
135,527
136,531
137,534
138,536
139,537
140,540
141,544
142,547
143,549
144,553
145,556
146,562
147,564
148,567
149,575
150,578
151,584
152,586
153,588
154,590
155,592
156,598
157,602
158,606
159,610
160,612
161,614
162,616
163,617
164,619
165,620
166,624
167,626
168,628
169,629
170,631
171,632
172,633
173,637
174,641
175,643
176,645
177,652
178,656
179,668
180,670
181,672
182,675
183,678
184,680
185,684
186,688
187,695
188,698
189,700
190,704
191,707
192,709
193,711
194,714
195,718
196,721
197,725
198,728
199,730
200,733
201,736
202,744
203,748
204,751
205,755
206,757
207,763
208,765
209,769
210,771
211,780
212,781
213,785
214,787
215,791
216,797
217,799
218,807
219,811
220,815
221,821
222,823
223,839
224,850
225,852
226,855
227,859
228,863
229,867
230,875
231,879
232,891
233,897
234,899
235,901
236,902
237,906
238,908
239,912
240,916
241,918
242,922
243,925
244,927
245,931
246,933
247,935
248,937
249,945
250,947
251,948
252,951
253,953
254,956
255,959
256,968
257,970
258,974
259,981
260,987
261,991
262,999
263,1001
264,1003
265,1007
266,1011
267,1015
268,1018
269,1022
270,1023
271,1027
272,1030
273,1032
274,1036
275,1039
276,1045
277,1049
278,1055
279,1057
280,1061
281,1065
282,1068
283,1070
284,1071
285,1073
286,1077
287,1079
288,1083
289,1085
290,1087
291,1091
292,1097
293,1100
294,1106
295,1110
296,1112
297,1118
298,1122
299,1124
300,1126
301,1127
302,1128
303,1134
304,1138
305,1140
306,1143
307,1149
308,1155
309,1159
310,1165
311,1169
312,1181
313,1183
314,1186
315,1190
316,1196
317,1200
318,1202
319,1204
320,1213
321,1215
322,1216
323,1222
324,1224
325,1236
326,1238
327,1241
328,1243
329,1252
330,1254
331,1256
332,1260
333,1261
334,1263
335,1265
336,1267
337,1270
338,1276
339,1277
340,1279
341,1285
342,1289
343,1290
344,1294
345,1298
346,1304
347,1308
348,1314
349,1315
350,1318
351,1321
352,1330
353,1336
354,1342
355,1344
356,1348
357,1350
358,1354
359,1357
360,1359
361,1363
362,1367
363,1374
364,1378
365,1380
366,1382
367,1386
368,1390
369,1393
370,1396
371,1400
372,1404
373,1406
374,1414
375,1416
376,1417
377,1419
378,1428
379,1430
380,1436
381,1442
382,1444
383,1446
384,1448
385,1454
386,1457
387,1459
388,1463
389,1464
390,1468
391,1470
392,1473
393,1476
394,1480
395,1495
396,1498
397,1500
398,1502
399,1504
400,1505
401,1507
402,1513
403,1517
404,1528
405,1532
406,1538
407,1541
408,1543
409,1544
410,1548
411,1552
412,1554
413,1556
414,1558
415,1561
416,1563
417,1565
418,1566
419,1568
420,1572
421,1576
422,1578
423,1581
424,1583
425,1592
426,1594
427,1606
428,1610
429,1612
430,1614
431,1617
432,1621
433,1627
434,1631
435,1633
436,1636
437,1640
438,1643
439,1646
440,1648
441,1650
442,1653
443,1655
444,1659
445,1662
446,1664
447,1666
448,1668
449,1670
450,1672
451,1675
452,1679
453,1683
454,1686
455,1688
456,1689
457,1691
458,1692
459,1694
460,1696
461,1702
462,1705
463,1707
464,1713
465,1716
466,1720
467,1723
468,1732
469,1734
470,1736
471,1739
472,1742
473,1763
474,1766
475,1769
476,1772
477,1774
478,1777
479,1781
480,1784
481,1786
482,1789
483,1792
484,1794
485,1796
486,1800
487,1806
488,1810
489,1816
490,1818
491,1819
492,1823
493,1829
494,1833
495,1835
496,1836
497,1838
498,1842
499,1846
500,1852
501,1858
502,1861
503,1864
504,1866
505,1867
506,1869
507,1870
508,1872
509,1881
510,1885
511,1888
512,1891
513,1893
514,1897
515,1901
516,1905
517,1907
518,1909
519,1915
520,1917
521,1919
522,1920
523,1923
524,1925
525,1929
526,1932
527,1934
528,1935
529,1941
530,1943
531,1946
532,1950
533,1952
534,1954
535,1958
536,1960
537,1961
538,1965
539,1969
540,1972
541,1974
542,1978
543,1982
544,1983
545,1985
546,1989
547,1993
548,1996
549,2000
550,2003
551,2005
552,2008
553,2011
554,2013
555,2017
556,2018
557,2020
558,2024
559,2026
560,2028
561,2030
562,2034
563,2036
564,2039
565,2042
566,2043
567,2045
568,2046
569,2050
570,2052
571,2054
572,2055
573,2061
574,2064
575,2065
576,2073
577,2075
578,2079
579,2082
580,2086
581,2092
582,2094
583,2097
584,2105
585,2108
586,2112
587,2113
588,2119
589,2122
590,2125
591,2128
592,2131
593,2132
594,2135
595,2141
596,2145
597,2149
598,2152
599,2154
600,2158
601,2162
602,2166
603,2168
604,2172
605,2173
606,2177
607,2179
608,2187
609,2190
610,2194
611,2196
612,2202
613,2210
614,2214
615,2216
616,2217
617,2225
618,2231
619,2240
620,2246
621,2250
622,2252
623,2254
624,2256
625,2262
626,2271
627,2272
628,2274
629,2276
630,2278
631,2281
632,2283
633,2286
634,2288
635,2297
636,2299
637,2303
638,2305
639,2311
640,2317
641,2319
642,2322
643,2326
644,2332
645,2336
646,2342
647,2345
648,2347
649,2353
650,2356
651,2360
652,2363
653,2366
654,2372
655,2374
656,2377
657,2381
658,2385
659,2387
660,2395
661,2397
662,2403
663,2409
664,2411
665,2414
666,2417
667,2420
668,2424
669,2430
670,2436
671,2442
672,2450
673,2452
674,2455
675,2461
676,2465
677,2471
678,2479
679,2482
680,2486
681,2489
682,2491
683,2495
684,2497
685,2501
686,2504
687,2508
688,2514
689,2518
690,2519
691,2523
692,2527
693,2531
694,2532
695,2536
696,2539
697,2543
698,2544
699,2547
700,2548
701,2551
702,2553
703,2562
704,2566
705,2570
706,2572
707,2574
708,2575
709,2579
710,2582
711,2588
712,2591
713,2593
714,2596
715,2599
716,2603
717,2605
718,2609
719,2613
720,2619
721,2623
722,2624
723,2626
724,2627
725,2631
726,2633
727,2635
728,2638
729,2644
730,2646
731,2648
732,2650
733,2652
734,2654
735,2657
736,2659
737,2662
738,2664
739,2667
740,2669
741,2671
742,2677
743,2683
744,2686
745,2689
746,2695
747,2697
748,2699
749,2705
750,2709
751,2713
752,2716
753,2722
754,2725
755,2727
756,2728
757,2734
758,2736
759,2740
760,2744
761,2752
762,2760
763,2762
764,2768
765,2772
766,2773
767,2779
768,2781
769,2782
770,2786
771,2792
772,2794
773,2796
774,2800
775,2802
776,2806
777,2809
778,2812
779,2814
780,2816
781,2819
782,2821
783,2823
784,2827
785,2829
786,2835
787,2837
788,2838
789,2842
790,2844
791,2846
792,2854
793,2860
794,2863
795,2867
796,2868
797,2869
798,2873
799,2877
800,2881
801,2882
802,2885
803,2887
804,2888
805,2891
806,2894
807,2897
808,2903
809,2919
810,2921
811,2925
812,2928
813,2932
814,2938
815,2939
816,2943
817,2945
818,2946
819,2948
820,2954
821,2957
822,2959
823,2961
824,2965
825,2972
826,2978
827,2980
828,2986
829,2988
830,2994
831,2996
832,2998
833,3001
834,3004
835,3008
836,3014
837,3018
838,3022
839,3026
840,3029
841,3031
842,3033
843,3034
844,3037
845,3039
846,3041
847,3044
848,3046
849,3048
850,3050
851,3054
852,3060
853,3062
854,3064
855,3068
856,3070
857,3073
858,3079
859,3082
860,3083
861,3085
862,3087
863,3090
864,3091
865,3095
866,3101
867,3105
868,3106
869,3110
870,3112
871,3114
872,3120
873,3124
874,3127
875,3133
876,3139
877,3143
878,3145
879,3151
880,3154
881,3160
882,3164
883,3178
884,3180
885,3182
886,3189
887,3195
888,3207
889,3216
890,3217
891,3219
892,3223
893,3225
894,3226
895,3228
896,3230
897,3232
898,3234
899,3236
900,3238
901,3242
902,3248
903,3250
904,3254
905,3262
906,3266
907,3272
908,3274
909,3280
910,3287
911,3293
912,3296
913,3298
914,3300
915,3308
916,3311
917,3315
918,3319
919,3321
920,3325
921,3329
922,3331
923,3337
924,3349
925,3350
926,3352
927,3356
928,3362
929,3364
930,3366
931,3368
932,3371
933,3375
934,3378
935,3382
936,3390
937,3393
938,3399
939,3401
940,3407
941,3409
942,3418
943,3424
944,3430
945,3438
946,3442
947,3444
948,3450
949,3453
950,3461
951,3465
952,3467
953,3470
954,3478
955,3481
956,3485
957,3492
958,3493
959,3497
960,3499
961,3503
962,3506
963,3510
964,3514
965,3517
966,3519
967,3521
968,3525
969,3528
970,3531
971,3533
972,3535
973,3539
974,3543
975,3546
976,3547
977,3548
978,3555
979,3559
980,3565
981,3571
982,3573
983,3577
984,3583
985,3585
986,3593
987,3596
988,3600
989,3601
990,3607
991,3608
992,3614
993,3617
994,3623
995,3625
996,3627
997,3628
998,3630
999,3632
1000,3634
1001,3638
1002,3642
1003,3648
1004,3650
1005,3653
1006,3659
1007,3660
1008,3662
1009,3665
1010,3667
1011,3673
1012,3675
1013,3687
1014,3690
1015,3692
1016,3704
1017,3706
1018,3708
1019,3710
1020,3711
1021,3715
1022,3722
1023,3724
1024,3727
1025,3729
1026,3731
1027,3733
1028,3740
1029,3749
1030,3751
1031,3754
1032,3756
1033,3760
1034,3764
1035,3766
1036,3767
1037,3771
1038,3775
1039,3779
1040,3782
1041,3786
1042,3792
1043,3794
1044,3797
1045,3801
1046,3805
1047,3807
1048,3813
1049,3817
1050,3823
1051,3824
1052,3825
1053,3828
1054,3830
1055,3838
1056,3842
1057,3844
1058,3848
1059,3852
1060,3858
1061,3861
1062,3865
1063,3871
1064,3874
1065,3883
1066,3889
1067,3893
1068,3899
1069,3902
1070,3904
1071,3905
1072,3907
1073,3909
1074,3911
1075,3913
1076,3915
1077,3918
1078,3922
1079,3925
1080,3927
1081,3929
1082,3935
1083,3944
1084,3947
1085,3951
1086,3953
1087,3957
1088,3965
1089,3966
1090,3970
1091,3973
1092,3979
1093,3980
1094,3982
1095,3986
1096,3987
1097,3995
1098,3996
1099,3998
1100,4000
1101,4006
1102,4010
1103,4016
1104,4018
1105,4024
1106,4026
1107,4034
1108,4037
1109,4041
1110,4044
1111,4046
1112,4048
1113,4050
1114,4052
1115,4058
1116,4060
1117,4062
1118,4070
1119,4073
1120,4076
1121,4088
1122,4090
1123,4104
1124,4107
1125,4109
1126,4112
1127,4114
1128,4115
1129,4119
1130,4122
1131,4136
1132,4139
1133,4141
1134,4148
1135,4152
1136,4158
1137,4160
1138,4166
1139,4168
1140,4172
1141,4175
1142,4177
1143,4181
1144,4183
1145,4189
1146,4191
1147,4195
1148,4198
1149,4202
1150,4203
1151,4205
1152,4207
1153,4209
1154,4213
1155,4216
1156,4218
1157,4224
1158,4230
1159,4238
1160,4242
1161,4244
1162,4250
1163,4254
1164,4257
1165,4263
1166,4265
1167,4269
1168,4270
1169,4273
1170,4277
1171,4280
1172,4284
1173,4288
1174,4294
1175,4300
1176,4306
1177,4308
1178,4310
1179,4316
1180,4322
1181,4325
1182,4331
1183,4335
1184,4339
1185,4342
1186,4346
1187,4358
1188,4360
1189,4362
1190,4366
1191,4368
1192,4370
1193,4374
1194,4376
1195,4382
1196,4386
1197,4388
1198,4392
1199,4396
1200,4400
1201,4402
1202,4406
1203,4410
1204,4414
1205,4417
1206,4421
1207,4425
1208,4428
1209,4437
1210,4439
1211,4443
1212,4447
1213,4451
1214,4455
1215,4459
1216,4461
1217,4463
1218,4467
1219,4469
1220,4471
1221,4473
1222,4475
1223,4478
1224,4480
1225,4482
1226,4488
1227,4489
1228,4490
1229,4494
1230,4496
1231,4498
1232,4502
1233,4506
1234,4510
1235,4514
1236,4520
1237,4522
1238,4525
1239,4531
1240,4537
1241,4540
1242,4542
1243,4548
1244,4550
1245,4552
1246,4554
1247,4558
1248,4566
1249,4568
1250,4570
