,0
0,7
1,9
2,11
3,13
4,16
5,18
6,21
7,23
8,25
9,27
10,30
11,31
12,34
13,36
14,38
15,40
16,42
17,48
18,51
19,54
20,56
21,60
22,62
23,63
24,69
25,72
26,73
27,77
28,79
29,93
30,95
31,97
32,99
33,101
34,105
35,108
36,114
37,116
38,122
39,124
40,126
41,128
42,129
43,132
44,136
45,138
46,148
47,152
48,153
49,155
50,158
51,162
52,168
53,169
54,173
55,179
56,182
57,184
58,186
59,187
60,188
61,190
62,192
63,194
64,197
65,199
66,200
67,202
68,205
69,208
70,210
71,212
72,213
73,215
74,218
75,219
76,222
77,228
78,230
79,232
80,234
81,237
82,241
83,249
84,252
85,255
86,258
87,262
88,269
89,273
90,275
91,278
92,281
93,282
94,288
95,294
96,295
97,298
98,376
99,384
100,386
101,387
102,389
103,393
104,394
105,397
106,403
107,406
108,408
109,411
110,414
111,417
112,419
113,421
114,427
115,428
116,430
117,452
118,454
119,458
120,464
121,467
122,470
123,476
124,478
125,479
126,493
127,495
128,635
129,642
130,644
131,648
132,650
133,651
134,653
135,657
136,659
137,661
138,663
139,677
140,679
141,683
142,687
143,693
144,694
145,696
146,698
147,699
148,703
149,705
150,707
151,711
152,718
153,720
154,721
155,728
156,730
157,731
158,739
159,741
160,745
161,747
162,755
163,757
164,759
165,761
166,763
167,765
168,771
169,773
170,775
171,777
172,779
173,780
174,782
175,784
176,787
177,791
178,795
179,797
180,801
181,805
182,807
183,810
184,812
185,815
186,817
187,823
188,824
189,826
190,829
191,832
192,836
193,838
194,844
195,845
196,848
197,850
198,852
199,856
200,858
201,861
202,863
203,869
204,875
205,877
206,879
207,881
208,887
209,890
210,892
211,898
212,901
213,909
214,912
215,914
216,920
217,922
218,923
219,924
220,927
221,943
222,945
223,948
224,954
225,956
226,959
227,960
228,964
229,967
230,968
231,970
232,972
233,978
234,982
235,984
236,988
237,990
238,996
239,1000
240,1003
241,1005
242,1009
243,1010
244,1011
245,1019
246,1025
247,1027
248,1028
249,1032
250,1033
251,1041
252,1047
253,1049
254,1052
255,1058
256,1062
257,1065
258,1067
259,1070
260,1074
261,1078
262,1082
263,1084
264,1086
265,1090
266,1096
267,1097
268,1099
269,1102
270,1108
271,1110
272,1116
273,1118
274,1122
275,1126
276,1129
277,1132
278,1133
279,1139
280,1142
281,1143
282,1146
283,1152
284,1153
285,1155
286,1159
287,1160
288,1163
289,1164
290,1166
291,1170
292,1171
293,1173
294,1177
295,1180
296,1181
297,1187
298,1190
299,1192
300,1196
301,1198
302,1200
303,1204
304,1207
305,1213
306,1219
307,1223
308,1225
309,1232
310,1235
311,1238
312,1252
313,1306
314,1307
315,1309
316,1312
317,1314
318,1318
319,1319
320,1325
321,1327
322,1331
323,1334
324,1335
325,1338
326,1340
327,1344
328,1348
329,1351
330,1354
331,1356
332,1362
333,1364
334,1366
335,1368
336,1369
337,1372
338,1374
339,1376
340,1382
341,1388
342,1392
343,1396
344,1398
345,1401
346,1403
347,1405
348,1408
349,1411
350,1681
351,1685
352,1687
353,1689
354,1693
355,1695
356,1697
357,1701
358,1702
359,1704
360,1708
361,1710
362,1712
363,1713
364,1715
365,1721
366,1724
367,1727
368,1729
369,1731
370,1734
371,1738
372,1741
373,1744
374,1746
375,1754
376,1756
377,1760
378,1764
379,1767
380,1769
381,1785
382,1789
383,1792
384,1794
385,1796
386,1804
387,1806
388,1808
389,1810
390,1813
391,1815
392,1818
393,1824
394,1826
395,1828
396,1830
397,1833
398,1837
399,1838
400,1840
401,1841
402,1981
403,1983
404,1987
405,1991
406,1997
407,2000
408,2003
409,2005
410,2007
411,2009
412,2016
413,2017
414,2023
415,2027
416,2029
417,2032
418,2036
419,2040
420,2042
421,2045
422,2046
423,2050
424,2054
425,2194
426,2201
427,2341
428,2343
429,2345
430,2346
431,2349
432,2350
433,2351
434,2357
435,2361
436,2365
437,2368
438,2372
439,2373
440,2377
441,2379
442,2382
443,2384
444,2387
445,2389
446,2391
447,2392
448,2395
449,2401
450,2404
451,2405
452,2408
453,2516
454,2522
455,2530
456,2534
457,2538
458,2541
459,2543
460,2546
461,2549
462,2551
463,2554
464,2555
465,2561
466,2564
467,2568
468,2571
