,0
0,2
1,6
2,8
3,11
4,15
5,16
6,17
7,23
8,24
9,27
10,31
11,35
12,38
13,40
14,42
15,44
16,50
17,56
18,60
19,64
20,67
21,89
22,95
23,97
24,99
25,103
26,105
27,108
28,109
29,112
30,116
31,118
32,121
33,122
34,125
35,127
36,131
37,135
38,137
39,139
40,142
41,144
42,147
43,153
44,156
45,162
46,164
47,168
48,170
49,172
50,175
51,177
52,181
53,184
54,186
55,188
56,189
57,191
58,195
59,196
60,198
61,200
62,207
63,210
64,213
65,216
66,218
67,221
68,225
69,227
70,229
71,233
72,235
73,243
74,246
75,248
76,255
77,258
78,259
79,261
80,264
81,266
82,272
83,278
84,282
85,284
86,288
87,291
88,294
89,298
90,301
91,303
92,305
93,307
94,308
95,310
96,312
97,314
98,316
99,319
100,322
101,324
102,325
103,328
104,332
105,335
106,338
107,341
108,347
109,349
110,351
111,355
112,363
113,365
114,368
115,370
116,374
117,376
118,378
119,382
120,383
121,385
122,389
123,391
124,395
125,397
126,400
127,407
128,411
129,414
130,417
131,421
132,422
133,423
134,426
135,427
136,430
137,434
138,436
139,438
140,441
141,445
142,454
143,455
144,457
145,461
146,463
147,479
148,487
149,489
150,491
151,495
152,497
153,501
154,504
155,508
156,514
157,517
158,519
159,521
160,528
161,530
162,533
163,535
164,538
165,539
166,541
167,542
168,545
169,548
170,551
171,555
172,557
173,561
174,567
175,569
176,572
177,575
178,579
179,587
180,591
181,592
182,599
183,601
184,604
185,608
186,612
187,615
188,619
189,621
190,624
191,627
192,629
193,632
194,633
195,635
196,636
197,638
198,639
199,643
200,645
201,648
202,650
203,654
204,655
205,657
206,659
207,663
208,665
209,667
210,669
211,671
212,675
213,677
214,680
215,681
216,684
217,688
218,695
219,701
220,707
221,708
222,709
223,713
224,716
225,718
226,719
227,722
228,725
229,727
230,729
231,731
232,735
233,741
234,744
235,746
236,750
237,752
238,756
239,758
240,759
241,760
242,762
243,768
244,770
245,772
246,778
247,782
248,784
249,792
250,793
251,796
252,799
253,807
254,813
255,815
256,821
257,824
258,825
259,827
260,829
261,831
262,833
263,837
264,847
265,848
266,851
267,855
268,858
269,861
270,862
271,864
272,868
273,872
274,875
275,877
276,885
277,887
278,889
279,890
280,894
281,898
282,910
283,916
284,920
285,922
286,924
287,931
288,933
289,934
290,937
291,939
292,941
293,945
294,947
295,950
296,952
297,955
298,958
299,974
300,975
301,981
302,983
303,989
304,990
305,992
306,1000
307,1008
308,1010
309,1012
310,1018
311,1028
312,1034
313,1038
314,1042
315,1043
316,1047
317,1048
318,1050
319,1058
320,1059
321,1061
322,1063
323,1065
324,1067
325,1070
326,1073
327,1075
328,1079
329,1083
330,1085
331,1087
332,1089
333,1091
334,1093
335,1094
336,1098
337,1102
338,1108
339,1117
340,1119
341,1125
342,1131
343,1135
344,1137
345,1139
346,1142
347,1143
348,1151
349,1152
350,1154
351,1168
352,1171
353,1177
354,1181
355,1183
356,1189
357,1191
358,1192
359,1195
360,1199
361,1205
362,1207
363,1211
364,1212
365,1213
366,1216
367,1218
368,1220
369,1221
370,1224
371,1226
372,1229
373,1231
374,1233
375,1235
376,1237
377,1239
378,1242
379,1248
380,1249
381,1250
382,1253
383,1255
384,1257
385,1263
386,1266
387,1269
388,1276
389,1278
390,1280
391,1281
392,1292
393,1295
394,1297
395,1311
396,1312
397,1315
398,1317
399,1318
400,1320
401,1323
402,1327
403,1328
404,1330
405,1332
406,1335
407,1342
408,1344
409,1346
410,1350
411,1351
412,1352
413,1356
414,1360
415,1363
416,1365
417,1379
418,1383
419,1391
420,1393
421,1397
422,1405
423,1407
424,1411
425,1413
426,1415
427,1417
428,1421
429,1425
430,1428
431,1432
432,1440
433,1443
434,1446
435,1448
436,1450
437,1452
438,1453
439,1456
440,1460
441,1463
442,1465
443,1469
444,1473
445,1477
446,1481
447,1483
448,1484
449,1487
450,1489
451,1492
452,1493
453,1495
454,1496
455,1498
456,1500
457,1506
458,1508
459,1511
460,1515
461,1518
462,1522
463,1526
464,1530
465,1532
466,1535
467,1542
468,1545
469,1547
470,1549
471,1552
472,1554
473,1556
474,1562
475,1568
476,1571
477,1573
478,1575
479,1577
480,1578
481,1579
482,1585
483,1587
484,1588
485,1590
486,1594
487,1596
488,1598
489,1602
490,1606
491,1609
492,1611
493,1612
494,1616
495,1618
496,1620
497,1622
498,1624
499,1628
500,1632
501,1634
502,1638
503,1640
504,1648
505,1650
506,1652
507,1656
508,1658
509,1660
510,1663
511,1667
512,1669
513,1671
514,1674
515,1676
516,1679
517,1683
518,1685
519,1686
520,1690
521,1692
522,1694
523,1696
524,1699
525,1706
526,1709
527,1713
528,1717
529,1719
530,1723
531,1725
532,1731
533,1735
534,1737
535,1740
536,1744
537,1748
538,1750
539,1753
540,1754
541,1757
542,1759
543,1760
544,1762
545,1766
546,1770
547,1772
548,1778
549,1780
550,1782
551,1785
552,1787
553,1791
554,1793
555,1796
556,1798
557,1799
558,1800
559,1804
560,1806
561,1809
562,1813
563,1817
564,1820
565,1824
566,1845
567,1847
568,1849
569,1851
570,1854
571,1858
572,1860
573,1862
574,1864
575,1872
576,1874
577,1876
578,1879
579,1880
580,1883
581,1886
582,1889
583,1892
584,1898
585,1910
586,1914
587,1916
588,1919
589,1922
590,1928
591,1930
592,1933
593,1935
594,1936
595,1939
596,1941
597,1949
598,1952
599,1954
600,1956
601,1964
602,1970
603,1973
604,1976
605,1979
606,1982
607,1985
608,1991
609,1994
610,2000
611,2006
612,2007
613,2013
614,2017
615,2020
616,2023
617,2027
618,2029
619,2033
620,2036
621,2045
622,2057
623,2061
624,2063
625,2066
626,2082
627,2088
628,2090
629,2092
630,2094
631,2096
632,2100
633,2102
634,2104
635,2107
636,2109
637,2111
638,2114
639,2117
640,2121
641,2125
642,2127
643,2137
644,2139
645,2140
646,2144
647,2150
648,2152
649,2155
650,2161
651,2162
652,2164
653,2166
654,2170
655,2174
656,2176
657,2179
658,2181
659,2183
660,2185
661,2197
662,2203
663,2205
664,2207
665,2211
666,2217
667,2223
668,2225
669,2231
670,2234
671,2238
672,2244
673,2246
674,2248
675,2250
676,2251
677,2255
678,2259
679,2262
680,2264
681,2266
682,2268
683,2272
684,2274
685,2280
686,2284
687,2288
688,2290
689,2293
690,2295
691,2298
692,2302
693,2305
694,2307
695,2308
696,2310
697,2311
698,2313
699,2315
700,2319
701,2323
702,2325
703,2328
704,2331
705,2335
706,2339
707,2341
708,2343
709,2344
710,2345
711,2346
712,2350
713,2354
714,2358
715,2361
716,2367
717,2370
718,2372
719,2376
720,2383
721,2399
722,2402
723,2404
724,2406
725,2409
726,2411
727,2413
728,2415
729,2417
730,2418
731,2419
732,2423
733,2427
734,2431
735,2453
736,2455
737,2457
738,2465
739,2469
740,2471
741,2473
742,2475
743,2481
744,2485
745,2486
746,2492
747,2494
748,2496
749,2498
750,2500
751,2502
752,2506
753,2509
754,2513
755,2514
756,2521
757,2525
758,2531
759,2537
760,2541
761,2543
762,2545
763,2548
764,2550
765,2554
766,2556
767,2564
768,2568
769,2570
770,2571
771,2575
772,2577
773,2581
774,2585
775,2587
776,2591
777,2592
778,2594
779,2596
780,2598
781,2601
782,2603
783,2605
784,2609
785,2612
786,2614
787,2617
788,2619
789,2621
790,2623
791,2625
792,2627
793,2631
794,2637
795,2641
796,2643
797,2645
798,2652
799,2655
800,2659
801,2661
802,2663
803,2666
804,2670
805,2672
806,2678
807,2682
808,2688
809,2690
810,2693
811,2699
812,2700
813,2704
814,2707
815,2711
816,2713
817,2716
818,2718
819,2720
820,2726
821,2727
822,2729
823,2732
824,2735
825,2739
826,2742
827,2744
828,2748
829,2750
830,2753
831,2754
832,2756
833,2759
834,2762
835,2765
836,2767
837,2769
838,2770
839,2772
840,2776
841,2778
842,2784
843,2786
844,2789
845,2791
846,2792
847,2796
848,2798
849,2802
850,2806
851,2807
852,2808
853,2810
854,2813
855,2817
856,2818
857,2822
858,2824
859,2827
860,2830
861,2832
862,2838
863,2840
864,2842
865,2844
866,2845
867,2848
868,2852
869,2854
870,2856
871,2858
872,2862
873,2874
874,2876
875,2878
876,2880
877,2883
878,2885
879,2887
880,2890
881,2893
882,2899
883,2903
884,2905
885,2907
886,2910
887,2913
888,2916
889,2922
890,2923
891,2924
892,2928
893,2932
894,2940
895,2941
896,2945
897,2949
898,2952
899,2956
900,2962
901,2965
902,2967
903,2970
904,2972
905,2974
906,2978
907,2982
908,2983
909,2985
910,2987
911,2989
912,2991
913,2999
914,3002
915,3006
916,3009
917,3013
918,3017
919,3018
920,3019
921,3025
922,3027
923,3028
924,3034
925,3037
926,3043
927,3045
928,3048
929,3050
930,3051
931,3057
932,3060
933,3062
934,3065
935,3067
936,3071
937,3075
938,3078
939,3080
940,3084
941,3088
942,3090
943,3091
944,3094
945,3096
946,3098
947,3100
948,3106
949,3109
950,3111
951,3115
952,3118
953,3122
954,3129
955,3137
956,3139
957,3141
958,3144
959,3145
960,3148
961,3150
962,3152
963,3156
964,3158
965,3161
966,3163
967,3165
968,3166
969,3167
970,3176
971,3178
972,3232
973,3234
974,3240
975,3242
976,3246
977,3250
978,3252
979,3254
980,3258
981,3261
982,3263
983,3267
984,3269
985,3273
986,3274
987,3279
988,3281
989,3285
990,3287
991,3291
992,3295
993,3298
994,3301
995,3305
996,3307
997,3309
998,3311
999,3314
1000,3318
1001,3320
1002,3324
1003,3330
1004,3331
1005,3335
1006,3338
1007,3342
1008,3343
1009,3346
1010,3349
1011,3351
1012,3353
1013,3355
1014,3358
1015,3360
1016,3362
1017,3368
1018,3372
1019,3375
1020,3377
1021,3379
1022,3381
1023,3385
1024,3386
1025,3389
1026,3392
1027,3396
1028,3398
1029,3400
1030,3401
1031,3408
1032,3410
1033,3412
1034,3414
1035,3415
1036,3417
1037,3419
1038,3423
1039,3427
1040,3428
1041,3431
1042,3434
1043,3438
1044,3440
1045,3444
1046,3447
1047,3449
1048,3451
1049,3454
1050,3457
1051,3459
1052,3461
1053,3465
1054,3466
1055,3468
1056,3470
1057,3476
1058,3477
1059,3480
1060,3482
1061,3484
1062,3493
1063,3499
1064,3505
1065,3506
1066,3512
1067,3514
1068,3518
1069,3522
1070,3524
1071,3526
1072,3534
1073,3537
1074,3539
1075,3541
1076,3547
1077,3551
1078,3560
1079,3562
1080,3564
1081,3566
1082,3568
1083,3570
1084,3573
1085,3575
1086,3581
1087,3587
1088,3594
1089,3600
1090,3603
1091,3604
1092,3606
1093,3608
1094,3614
1095,3617
1096,3621
1097,3625
1098,3628
1099,3634
1100,3636
1101,3638
1102,3639
1103,3641
1104,3647
1105,3650
1106,3652
1107,3654
1108,3658
1109,3659
1110,3661
1111,3668
1112,3672
1113,3678
1114,3682
1115,3684
1116,3692
1117,3694
1118,3698
1119,3700
1120,3702
1121,3703
1122,3704
1123,3708
1124,3714
1125,3716
1126,3720
1127,3722
1128,3725
1129,3728
1130,3732
1131,3734
1132,3736
1133,3737
1134,3740
1135,3744
1136,3746
1137,3752
1138,3758
1139,3766
1140,3767
1141,3769
1142,3771
1143,3774
1144,3776
1145,3782
1146,3786
1147,3788
1148,3792
1149,3795
1150,3797
1151,3801
1152,3803
1153,3805
1154,3811
1155,3813
1156,3815
1157,3817
1158,3821
1159,3823
1160,3824
1161,3828
1162,3830
1163,3832
1164,3836
1165,3844
1166,3847
1167,3849
1168,3851
1169,3857
1170,3860
1171,3862
1172,3863
1173,3866
1174,3872
1175,3876
1176,3878
1177,3879
1178,3881
1179,3884
1180,3888
1181,3889
1182,3893
1183,3907
1184,3914
1185,3915
1186,3916
1187,3918
1188,3920
1189,3923
1190,3926
1191,3929
1192,3932
1193,3933
1194,3935
1195,3938
1196,3940
1197,3949
1198,3950
1199,3951
1200,3955
1201,3961
1202,3963
1203,3965
1204,3967
1205,3970
1206,3972
1207,3976
1208,3977
1209,3979
1210,3981
1211,3988
1212,3989
1213,3992
1214,3995
1215,3997
1216,3999
1217,4001
1218,4004
1219,4005
1220,4008
1221,4010
1222,4012
1223,4014
1224,4020
1225,4021
1226,4023
1227,4025
1228,4027
1229,4030
1230,4034
1231,4036
1232,4040
1233,4042
1234,4044
1235,4047
1236,4049
1237,4051
1238,4055
1239,4059
1240,4060
1241,4066
1242,4072
1243,4075
1244,4083
1245,4091
1246,4095
1247,4099
1248,4103
1249,4107
1250,4109
1251,4113
1252,4115
1253,4119
1254,4121
1255,4123
1256,4125
1257,4129
1258,4133
1259,4135
1260,4137
1261,4143
1262,4146
1263,4150
1264,4154
1265,4155
1266,4156
1267,4160
1268,4166
1269,4173
1270,4176
1271,4178
1272,4186
1273,4189
1274,4190
1275,4194
1276,4204
1277,4210
1278,4213
1279,4217
1280,4219
1281,4221
1282,4227
1283,4230
1284,4231
1285,4234
1286,4237
1287,4238
1288,4242
1289,4244
1290,4246
1291,4250
1292,4253
1293,4257
1294,4266
1295,4270
1296,4273
1297,4275
1298,4277
1299,4284
1300,4290
1301,4291
1302,4293
1303,4299
1304,4302
1305,4304
1306,4307
1307,4311
1308,4313
1309,4315
1310,4317
1311,4321
1312,4325
1313,4328
1314,4329
1315,4331
1316,4333
1317,4335
1318,4336
1319,4339
1320,4343
1321,4345
1322,4359
1323,4365
1324,4368
1325,4370
1326,4376
1327,4380
1328,4383
1329,4385
1330,4387
1331,4389
1332,4395
1333,4397
1334,4400
1335,4403
1336,4407
1337,4410
1338,4412
1339,4416
1340,4420
1341,4422
1342,4425
1343,4428
1344,4434
1345,4440
1346,4444
1347,4447
1348,4450
1349,4452
1350,4458
1351,4460
1352,4463
1353,4465
1354,4469
1355,4470
1356,4472
1357,4474
1358,4477
1359,4479
1360,4501
1361,4503
1362,4505
1363,4508
1364,4510
1365,4512
1366,4516
1367,4519
1368,4527
1369,4531
1370,4533
1371,4534
1372,4549
1373,4550
1374,4553
1375,4557
1376,4563
1377,4565
1378,4567
1379,4568
1380,4570
1381,4573
1382,4575
1383,4581
1384,4583
1385,4584
1386,4585
1387,4588
1388,4590
