,0
0,6
1,12
2,15
3,19
4,25
5,49
6,52
7,53
8,55
9,66
10,70
11,73
12,77
13,85
14,87
15,93
16,103
17,105
18,111
19,120
20,126
21,128
22,131
23,135
24,139
25,147
26,156
27,168
28,172
29,176
30,182
31,186
32,189
33,191
34,199
35,201
36,203
37,207
38,213
39,216
40,222
41,226
42,228
43,232
44,233
45,236
46,240
47,246
48,255
49,259
50,263
51,267
52,273
53,279
54,282
55,288
56,294
57,296
58,300
59,302
60,314
61,323
62,326
63,328
64,332
65,336
66,342
67,346
68,350
69,352
70,358
71,364
72,367
73,369
74,377
75,383
76,384
77,387
78,391
79,393
80,397
81,399
82,406
83,409
84,413
85,419
86,422
87,430
88,431
89,433
90,439
91,445
92,446
93,448
94,454
95,457
96,463
97,469
98,471
99,477
100,485
101,491
102,494
103,496
104,502
105,504
106,506
107,514
108,517
109,519
110,525
111,534
112,543
113,549
114,551
115,559
116,567
117,573
118,577
119,580
120,586
121,592
122,596
123,605
124,607
125,619
126,621
127,629
128,635
129,645
130,651
131,655
132,659
133,663
134,671
135,677
136,680
137,683
138,689
139,695
140,703
141,709
142,715
143,724
144,726
145,732
146,735
147,741
148,743
149,747
150,749
151,757
152,759
153,767
154,776
155,780
156,784
157,788
158,790
159,793
160,801
161,803
162,819
163,825
164,828
165,834
166,843
167,847
168,849
169,852
170,855
171,858
172,872
173,873
174,879
175,885
176,889
177,891
178,895
179,896
180,898
181,904
182,908
183,914
184,930
185,936
186,944
187,948
188,950
189,956
190,966
191,969
192,975
193,981
194,989
195,997
196,1001
197,1009
198,1012
199,1019
200,1021
201,1025
202,1029
203,1033
204,1037
205,1041
206,1047
207,1053
208,1054
209,1055
210,1061
211,1067
212,1071
213,1073
214,1075
215,1077
216,1079
217,1080
218,1082
219,1085
220,1091
221,1099
222,1108
223,1114
224,1115
225,1121
226,1127
227,1129
228,1136
229,1140
230,1142
231,1145
232,1151
233,1155
234,1161
235,1165
236,1169
237,1171
238,1174
239,1181
240,1187
241,1190
242,1194
243,1196
244,1200
245,1204
246,1208
247,1220
248,1224
249,1226
250,1230
251,1236
252,1239
253,1245
254,1254
255,1256
256,1262
257,1270
258,1276
259,1282
260,1288
261,1292
262,1296
263,1300
264,1306
265,1308
266,1316
267,1325
268,1331
269,1333
270,1335
271,1339
272,1342
273,1344
274,1346
275,1348
276,1350
277,1360
278,1366
279,1368
280,1372
281,1374
282,1376
283,1378
284,1380
285,1383
286,1384
287,1388
288,1396
289,1400
290,1402
291,1410
292,1412
293,1418
294,1420
295,1423
296,1424
297,1433
298,1439
299,1443
300,1455
301,1464
302,1468
303,1476
304,1477
305,1484
306,1488
307,1491
308,1495
309,1499
310,1501
311,1507
312,1514
313,1518
314,1522
315,1524
316,1530
317,1532
318,1538
319,1542
320,1546
321,1547
322,1551
323,1557
324,1561
325,1564
326,1568
327,1570
328,1573
329,1577
330,1583
331,1595
332,1601
333,1607
334,1613
335,1615
336,1616
337,1625
338,1628
339,1629
340,1635
341,1641
342,1645
343,1652
344,1656
345,1658
346,1660
347,1662
348,1674
349,1680
350,1684
351,1692
352,1694
353,1696
354,1698
355,1706
356,1712
357,1716
358,1724
359,1727
360,1729
361,1737
362,1743
363,1744
364,1750
365,1754
366,1760
367,1766
368,1769
369,1771
370,1777
371,1781
372,1785
373,1787
374,1793
375,1795
376,1799
377,1805
378,1807
379,1819
380,1821
381,1823
382,1826
383,1830
384,1834
385,1840
386,1844
387,1848
388,1856
389,1860
390,1866
391,1876
392,1884
393,1886
394,1890
395,1891
396,1903
397,1909
398,1915
399,1919
400,1927
401,1929
402,1932
403,1936
404,1940
405,1946
406,1947
407,1950
408,1951
409,1953
410,1962
411,1965
412,1968
413,1977
414,1981
415,1984
416,1986
417,1995
418,1997
419,1999
420,2007
421,2013
422,2015
423,2019
424,2021
425,2025
426,2027
427,2029
428,2031
429,2040
430,2042
431,2046
432,2052
433,2066
434,2068
435,2072
436,2080
437,2088
438,2090
439,2092
440,2094
441,2098
442,2101
443,2113
444,2115
445,2119
446,2125
447,2127
448,2131
449,2132
450,2136
451,2140
452,2144
453,2150
454,2152
455,2154
456,2158
457,2164
458,2170
459,2172
460,2176
461,2182
462,2184
463,2192
464,2198
465,2200
466,2208
467,2220
468,2221
469,2229
470,2233
471,2237
472,2249
473,2255
474,2261
475,2265
476,2267
477,2275
478,2281
479,2287
480,2288
481,2292
482,2296
483,2304
484,2312
485,2316
486,2322
487,2331
488,2332
489,2338
490,2340
491,2346
492,2352
493,2354
494,2355
495,2359
496,2362
497,2366
498,2369
499,2371
500,2373
501,2379
502,2381
503,2383
504,2389
505,2391
506,2397
507,2405
508,2411
509,2420
510,2422
511,2426
512,2428
513,2430
514,2431
515,2433
516,2437
517,2447
518,2449
519,2452
520,2458
521,2470
522,2476
523,2479
524,2481
525,2485
526,2487
527,2493
528,2505
529,2507
530,2508
531,2509
532,2515
533,2521
534,2527
535,2530
536,2536
537,2538
538,2540
539,2546
540,2554
541,2556
542,2566
543,2569
544,2571
545,2575
546,2581
547,2589
548,2595
549,2603
550,2607
551,2615
552,2617
553,2629
554,2635
555,2637
556,2640
557,2646
558,2650
559,2653
560,2659
561,2665
562,2669
563,2683
564,2689
565,2695
566,2699
567,2702
568,2704
569,2710
570,2713
571,2719
572,2734
573,2738
574,2742
575,2750
576,2753
577,2755
578,2758
579,2764
580,2766
581,2768
582,2772
583,2776
584,2779
585,2783
586,2786
587,2792
588,2804
589,2812
590,2818
591,2827
592,2829
593,2831
594,2840
595,2841
596,2843
597,2845
598,2851
599,2854
600,2856
601,2858
602,2867
603,2869
604,2870
605,2872
606,2874
607,2878
608,2883
609,2904
610,2910
611,2914
612,2916
613,2919
614,2925
615,2937
616,2941
617,2945
618,2948
619,2954
620,2958
621,2964
622,2968
623,2972
624,2978
625,2984
626,2988
627,2994
628,3002
629,3010
630,3012
631,3015
632,3019
633,3025
634,3026
635,3030
636,3034
637,3040
638,3043
639,3046
640,3047
641,3051
642,3057
643,3063
644,3072
645,3074
646,3078
647,3081
648,3085
649,3091
650,3093
651,3099
652,3105
653,3111
654,3117
655,3120
656,3124
657,3126
658,3134
659,3137
660,3141
661,3145
662,3146
663,3150
664,3154
665,3156
666,3162
667,3166
668,3172
669,3181
670,3190
671,3198
672,3204
673,3210
674,3214
675,3217
676,3223
677,3229
678,3231
679,3239
680,3243
681,3245
682,3248
683,3254
684,3262
685,3264
686,3266
687,3270
688,3271
689,3273
690,3276
691,3282
692,3285
693,3297
694,3301
695,3304
696,3306
697,3312
698,3316
699,3331
700,3334
701,3338
702,3342
703,3346
704,3352
705,3355
706,3361
707,3363
708,3377
709,3386
710,3389
711,3391
712,3397
713,3406
714,3415
715,3424
716,3448
717,3450
718,3454
719,3458
720,3464
721,3468
722,3470
723,3476
724,3482
725,3484
726,3486
727,3488
728,3489
729,3490
730,3502
731,3504
732,3510
733,3518
734,3522
735,3526
736,3528
737,3534
738,3536
739,3538
740,3544
741,3547
742,3549
743,3552
744,3555
745,3561
746,3563
747,3577
748,3589
749,3593
750,3594
751,3600
752,3603
753,3609
754,3612
755,3614
756,3618
757,3624
758,3630
759,3636
760,3638
761,3644
762,3649
763,3653
764,3654
765,3658
766,3663
767,3667
768,3671
769,3679
770,3681
771,3687
772,3691
773,3697
774,3701
775,3705
776,3707
777,3716
778,3718
779,3724
780,3730
781,3733
782,3739
783,3751
784,3759
785,3763
786,3765
787,3773
788,3777
789,3785
790,3791
791,3792
792,3794
793,3800
794,3804
795,3806
796,3812
797,3816
798,3820
799,3821
800,3827
801,3833
802,3837
803,3840
804,3844
805,3850
806,3858
807,3864
808,3872
809,3874
810,3880
811,3892
812,3894
813,3897
814,3899
815,3903
816,3907
817,3913
818,3917
819,3921
820,3925
821,3927
822,3933
823,3935
824,3944
825,3946
826,3955
827,3957
828,3959
829,3963
830,3967
831,3970
832,3974
833,3990
834,3992
835,3998
836,4003
837,4006
838,4008
839,4012
840,4016
841,4020
842,4034
843,4040
844,4046
845,4054
846,4056
847,4059
848,4063
849,4067
850,4069
851,4073
852,4075
853,4079
854,4083
855,4087
856,4089
857,4092
858,4098
859,4099
860,4101
861,4105
862,4110
863,4111
864,4114
865,4115
866,4118
867,4122
868,4131
869,4136
