,0
0,2
1,4
2,5
3,8
4,11
5,15
6,18
7,19
8,22
9,25
10,26
11,28
12,29
13,31
14,33
15,36
16,37
17,39
18,41
19,44
20,46
21,47
22,48
23,52
24,54
25,56
26,59
27,62
28,66
29,68
30,71
31,73
32,76
33,79
34,82
35,84
36,86
37,89
38,92
39,100
40,103
41,106
42,109
43,110
44,112
45,115
46,118
47,121
48,122
49,125
50,126
51,128
52,130
53,133
54,139
55,143
56,144
57,152
58,155
59,156
60,159
61,160
62,162
63,165
64,166
65,168
66,170
67,172
68,173
69,174
70,176
71,179
72,181
73,183
74,186
75,188
76,190
77,191
78,193
79,194
80,196
81,198
82,201
83,204
84,207
85,209
86,211
87,214
88,216
89,219
90,222
91,223
92,226
93,228
94,231
95,234
96,235
97,237
98,240
99,243
100,244
101,247
102,250
103,253
104,256
105,258
106,261
107,264
108,270
109,276
110,278
111,280
112,282
113,284
114,286
115,288
116,290
117,293
118,300
119,301
120,304
121,306
122,308
123,310
124,312
125,314
126,316
127,317
128,325
129,328
130,331
131,332
132,338
133,341
134,344
135,346
136,348
137,352
138,354
139,356
140,358
141,360
142,361
143,363
144,365
145,368
146,371
147,375
148,378
149,380
150,382
151,384
152,387
153,389
154,392
155,393
156,396
157,398
158,400
159,401
160,403
161,404
162,407
163,408
164,410
165,412
166,414
167,416
168,419
169,422
170,425
171,426
172,428
173,438
174,442
175,444
176,447
177,454
178,456
179,458
180,461
181,463
182,466
183,468
184,471
185,473
186,475
187,477
188,479
189,482
190,483
191,486
192,487
193,489
194,491
195,493
196,496
197,498
198,500
199,504
200,507
201,514
202,515
203,516
204,519
205,526
206,528
207,531
208,533
209,537
210,541
211,544
212,548
213,549
214,552
215,554
216,557
217,560
218,562
219,565
220,567
221,570
222,573
223,575
224,578
225,579
226,582
227,584
228,587
229,591
230,594
231,597
232,599
233,600
234,602
235,605
236,609
237,612
238,613
239,615
240,616
241,619
242,620
243,627
244,630
245,633
246,636
247,638
248,640
249,642
250,643
251,647
252,650
253,652
254,654
255,657
256,660
257,663
258,665
259,669
260,671
261,673
262,676
263,677
264,679
265,689
266,691
267,693
268,697
269,699
270,700
271,703
272,710
273,711
274,718
275,720
276,723
277,725
278,728
279,731
280,732
281,736
282,738
283,741
284,744
285,747
286,751
287,754
288,758
289,761
290,764
291,766
292,767
293,770
294,772
295,774
296,776
297,780
298,784
299,786
300,789
301,791
302,794
303,797
304,799
305,802
306,804
307,806
308,808
309,811
310,814
311,816
312,818
313,820
314,827
315,834
316,835
317,838
318,840
319,843
320,845
321,847
322,850
323,853
324,856
325,858
326,860
327,863
328,865
329,867
330,869
331,872
332,875
333,879
334,880
335,882
336,884
337,887
338,891
339,893
340,895
341,897
342,899
343,902
344,905
345,909
346,912
347,916
348,917
349,919
350,921
351,923
352,926
353,929
354,932
355,934
356,936
357,938
358,940
359,942
360,943
361,945
362,947
363,949
364,951
365,952
366,955
367,957
368,960
369,962
370,964
371,966
372,968
373,970
374,973
375,977
376,978
377,984
378,985
379,986
380,988
381,991
382,994
383,998
384,1000
385,1002
386,1004
387,1007
388,1009
389,1011
390,1013
391,1016
392,1018
393,1020
394,1028
395,1030
396,1031
397,1034
398,1036
399,1038
400,1041
401,1042
402,1043
403,1045
404,1051
405,1058
406,1077
407,1079
408,1081
409,1083
410,1085
411,1092
412,1095
413,1097
414,1099
415,1100
416,1102
417,1105
418,1107
419,1109
420,1113
421,1116
422,1117
423,1119
424,1122
425,1124
426,1127
427,1129
428,1131
429,1133
430,1135
431,1137
432,1139
433,1150
434,1152
435,1156
436,1158
437,1160
438,1164
439,1171
440,1172
441,1174
442,1177
443,1180
444,1187
445,1188
446,1190
447,1192
448,1195
449,1197
450,1204
451,1212
452,1214
453,1216
454,1219
455,1221
456,1224
457,1225
458,1228
459,1230
460,1234
461,1237
462,1239
463,1241
464,1244
465,1246
466,1247
467,1249
468,1251
469,1253
470,1256
471,1258
472,1261
473,1263
474,1264
475,1266
476,1268
477,1270
478,1272
479,1274
480,1277
481,1279
482,1281
483,1284
484,1287
485,1289
486,1291
487,1294
488,1297
489,1298
490,1300
491,1303
492,1306
493,1307
494,1310
495,1311
496,1312
497,1314
498,1316
499,1319
500,1323
501,1325
502,1327
503,1329
504,1331
505,1333
506,1340
507,1342
508,1345
509,1347
510,1349
511,1351
512,1354
513,1356
514,1359
515,1360
516,1363
517,1365
518,1367
519,1369
520,1371
521,1374
522,1376
523,1378
524,1380
525,1382
526,1385
527,1388
528,1389
529,1391
530,1394
531,1397
532,1399
533,1401
534,1404
535,1406
536,1409
537,1413
538,1414
539,1416
540,1418
541,1420
542,1421
543,1423
544,1429
545,1431
546,1432
547,1435
548,1437
549,1440
550,1441
551,1444
552,1448
553,1451
554,1452
555,1455
556,1458
557,1460
558,1462
559,1464
560,1470
561,1472
562,1479
563,1481
564,1483
565,1484
566,1486
567,1489
568,1492
569,1493
570,1494
571,1498
572,1501
573,1502
574,1504
575,1506
576,1507
577,1509
578,1512
579,1514
580,1515
581,1517
582,1519
583,1523
584,1525
585,1526
586,1528
587,1529
588,1531
589,1534
590,1535
591,1538
592,1539
593,1543
594,1545
595,1546
596,1551
597,1555
598,1559
599,1565
600,1568
601,1569
602,1570
603,1572
604,1574
605,1576
606,1578
607,1581
608,1583
609,1584
610,1585
611,1587
612,1590
613,1592
614,1596
615,1598
616,1601
617,1603
618,1604
619,1605
620,1608
621,1609
622,1611
623,1613
624,1614
625,1617
626,1619
627,1620
628,1622
629,1625
630,1626
631,1628
632,1630
633,1633
634,1636
635,1637
636,1639
637,1642
638,1644
639,1646
640,1650
641,1653
642,1656
643,1657
644,1658
645,1661
646,1663
647,1666
648,1669
649,1672
650,1680
651,1684
652,1686
653,1687
654,1691
655,1693
656,1696
657,1703
658,1711
659,1714
660,1717
661,1719
662,1725
663,1728
664,1731
665,1734
666,1736
667,1738
668,1739
669,1741
670,1744
671,1747
672,1749
673,1752
674,1755
675,1757
676,1759
677,1761
678,1763
679,1765
680,1768
681,1779
682,1782
683,1786
684,1790
685,1792
686,1794
687,1796
688,1798
689,1806
690,1807
691,1808
692,1811
693,1813
694,1815
695,1817
696,1819
697,1822
698,1824
699,1826
700,1828
701,1829
702,1832
703,1833
704,1837
705,1840
706,1842
707,1843
708,1846
709,1848
710,1850
711,1853
712,1857
713,1859
714,1861
715,1863
716,1865
717,1867
718,1870
719,1873
720,1876
721,1878
722,1881
723,1883
724,1885
725,1888
726,1895
727,1897
728,1900
729,1902
730,1905
731,1907
732,1908
733,1911
734,1913
735,1916
736,1920
737,1924
738,1926
739,1928
740,1929
741,1933
742,1935
743,1937
744,1939
745,1940
746,1941
747,1942
748,1943
749,1951
750,1954
751,1956
752,1958
753,1961
754,1962
755,1965
756,1967
757,1971
758,1972
759,1974
760,1976
761,1978
762,1980
763,1982
764,1984
765,1986
766,1988
767,1990
768,1993
769,1995
770,1998
771,2001
772,2002
773,2003
774,2006
775,2007
776,2008
777,2011
778,2012
779,2013
780,2016
781,2018
782,2022
783,2025
784,2027
785,2030
786,2032
787,2046
788,2047
789,2049
790,2052
791,2054
792,2057
793,2059
794,2060
795,2067
796,2068
797,2070
798,2072
799,2075
800,2077
801,2080
802,2083
803,2085
804,2087
805,2090
806,2091
807,2094
808,2096
809,2098
810,2101
811,2102
812,2105
813,2107
814,2113
815,2115
816,2118
817,2121
818,2123
819,2125
820,2127
821,2129
822,2132
823,2134
824,2137
825,2140
826,2143
827,2145
828,2147
829,2150
830,2151
831,2154
832,2160
833,2162
834,2165
835,2167
836,2170
837,2173
838,2175
839,2177
840,2180
841,2182
842,2185
843,2186
844,2188
845,2191
