,0
0,3
1,5
2,7
3,9
4,11
5,14
6,17
7,19
8,22
9,29
10,36
11,38
12,44
13,46
14,49
15,52
16,53
17,57
18,59
19,61
20,63
21,71
22,73
23,76
24,78
25,81
26,83
27,85
28,91
29,93
30,96
31,98
32,101
33,103
34,106
35,110
36,112
37,115
38,116
39,134
40,135
41,138
42,140
43,146
44,149
45,150
46,153
47,155
48,158
49,161
50,164
51,167
52,170
53,172
54,174
55,176
56,178
57,181
58,182
59,184
60,188
61,190
62,192
63,195
64,197
65,198
66,200
67,202
68,203
69,205
70,209
71,210
72,212
73,214
74,216
75,217
76,220
77,223
78,225
79,227
80,229
81,230
82,232
83,236
84,239
85,240
86,243
87,249
88,250
89,252
90,255
91,257
92,259
93,262
94,265
95,267
96,270
97,271
98,274
99,278
100,281
101,284
102,287
103,289
104,292
105,296
106,299
107,303
108,307
109,309
110,311
111,313
112,316
113,318
114,324
115,330
116,332
117,336
118,337
119,339
120,341
121,342
122,345
123,348
124,351
125,353
126,356
127,357
128,358
129,361
130,363
131,366
132,369
133,371
134,378
135,380
136,383
137,384
138,387
139,391
140,393
141,396
142,402
143,403
144,404
145,406
146,407
147,409
148,412
149,415
150,417
151,420
152,422
153,425
154,432
155,435
156,439
157,447
158,450
159,452
160,456
161,460
162,463
163,469
164,470
165,473
166,475
167,476
168,479
169,481
170,483
171,485
172,489
173,509
174,511
175,512
176,516
177,519
178,523
179,525
180,527
181,529
182,531
183,534
184,537
185,540
186,542
187,545
188,547
189,549
190,550
191,553
192,556
193,558
194,560
195,563
196,565
197,568
198,570
199,572
200,575
201,577
202,581
203,583
204,587
205,601
206,603
207,606
208,610
209,614
210,617
211,620
212,621
213,628
214,629
215,631
216,633
217,635
218,638
219,640
220,648
221,652
222,654
223,655
224,657
225,658
226,662
227,665
228,669
229,673
230,675
231,677
232,681
233,682
234,684
235,688
236,690
237,693
238,695
239,697
240,699
241,701
242,702
243,705
244,707
245,711
246,714
247,716
248,717
249,720
250,722
251,724
252,726
253,728
254,730
255,734
256,736
257,738
258,741
259,744
260,748
261,751
262,757
