,0
0,3
1,4
2,6
3,8
4,12
5,20
6,22
7,23
8,24
9,26
10,40
11,56
12,59
13,62
14,65
15,67
16,70
17,73
18,75
19,78
20,84
21,86
22,88
23,90
24,92
25,93
26,97
27,99
28,101
29,105
30,107
31,110
32,113
33,117
34,120
35,122
36,125
37,131
38,132
39,134
40,136
41,138
42,141
43,148
44,154
45,157
46,160
47,162
48,165
49,169
50,170
51,171
52,173
53,176
54,182
55,183
56,186
57,188
58,192
59,193
60,195
61,201
62,203
63,205
64,207
65,209
66,210
67,213
68,214
69,215
70,218
71,219
72,220
73,228
74,231
75,237
76,239
77,241
78,242
79,248
80,250
81,252
82,260
83,263
84,264
85,266
86,268
87,274
88,278
89,280
90,282
91,284
92,287
93,290
94,293
95,295
96,299
97,302
98,306
99,313
100,315
101,319
102,323
103,324
104,326
105,329
106,331
107,333
108,334
109,337
110,341
111,343
112,345
113,346
114,348
115,351
116,353
117,356
118,359
119,360
120,362
121,366
122,374
123,376
124,379
125,383
126,386
127,389
128,391
129,393
130,395
131,397
132,401
133,404
134,406
135,409
136,413
137,415
138,417
139,418
140,419
141,421
142,423
143,427
144,428
145,430
146,432
147,435
148,437
149,440
150,442
151,445
152,447
153,451
154,453
155,455
156,459
157,462
158,464
159,466
160,468
161,469
162,473
163,476
164,480
165,482
166,484
167,487
168,489
169,497
170,499
171,502
172,510
173,512
174,513
175,515
176,518
177,522
178,524
179,527
180,530
181,531
182,534
183,535
184,541
185,542
186,544
187,551
188,558
189,562
190,566
191,570
192,572
193,575
194,577
195,583
196,584
197,588
198,591
199,593
200,595
201,596
202,600
203,603
204,604
205,606
206,607
207,615
208,617
209,621
210,623
211,631
212,637
213,639
214,642
215,644
216,645
217,646
218,653
219,655
220,661
221,664
222,671
223,672
224,680
225,682
226,683
227,685
228,687
229,689
230,691
231,697
232,700
233,703
234,706
235,709
236,719
237,721
238,723
239,730
240,737
241,739
242,743
243,747
244,751
245,757
246,760
247,762
248,765
249,768
250,771
251,778
252,780
253,782
254,783
255,785
256,791
257,793
258,795
259,797
260,801
261,805
262,807
263,813
264,815
265,817
266,819
267,821
268,824
269,826
270,828
271,831
272,837
273,839
274,843
275,844
276,846
277,848
278,850
279,852
280,856
281,858
282,861
283,863
284,865
285,868
286,872
287,876
288,883
289,887
290,889
291,892
292,896
293,902
294,905
295,907
296,911
297,912
298,914
299,917
300,923
301,929
302,960
303,964
304,965
305,968
306,971
307,977
308,980
309,983
310,989
311,992
312,994
313,996
314,1004
315,1008
316,1009
317,1011
318,1014
319,1018
320,1022
321,1024
322,1028
323,1031
324,1035
325,1038
326,1041
327,1045
328,1046
329,1048
330,1052
331,1055
332,1056
333,1057
334,1059
335,1060
336,1062
337,1066
338,1067
339,1071
340,1072
341,1075
342,1078
343,1081
344,1084
345,1090
346,1091
347,1095
348,1098
349,1102
350,1104
351,1108
352,1110
353,1112
354,1114
355,1116
356,1118
357,1119
358,1121
359,1123
360,1125
361,1127
362,1129
363,1132
364,1134
365,1135
366,1138
367,1139
368,1141
369,1143
370,1144
371,1148
372,1151
373,1153
374,1159
375,1163
376,1165
377,1169
378,1173
379,1180
380,1183
381,1185
382,1189
383,1191
384,1195
385,1196
386,1200
387,1205
388,1212
389,1214
390,1218
391,1220
392,1221
393,1225
394,1227
395,1229
396,1235
397,1239
398,1241
399,1244
400,1246
401,1252
402,1254
403,1256
404,1259
405,1262
406,1267
407,1271
408,1272
409,1273
410,1275
411,1276
412,1282
413,1284
414,1286
415,1288
416,1290
417,1294
418,1298
419,1300
420,1306
421,1310
422,1312
423,1314
424,1320
425,1322
426,1324
427,1326
428,1328
429,1331
430,1335
431,1337
432,1338
433,1340
434,1342
435,1344
436,1347
437,1351
438,1358
439,1360
440,1362
441,1364
442,1366
443,1369
444,1372
445,1378
446,1381
447,1383
448,1384
449,1388
450,1391
451,1395
452,1396
453,1398
454,1402
455,1408
456,1416
457,1418
458,1420
459,1422
460,1424
461,1426
462,1429
463,1433
464,1440
465,1442
466,1444
467,1448
468,1449
469,1451
470,1454
471,1455
472,1457
473,1461
474,1463
475,1465
476,1468
477,1471
478,1474
479,1477
480,1481
481,1483
482,1485
483,1487
484,1491
485,1492
486,1495
487,1499
488,1501
489,1504
490,1508
491,1511
492,1513
493,1515
494,1517
495,1520
496,1521
497,1523
498,1527
499,1529
500,1531
501,1534
502,1536
503,1538
504,1541
505,1543
506,1547
507,1550
508,1551
509,1555
510,1558
511,1562
512,1564
513,1566
514,1569
515,1576
516,1577
517,1579
518,1580
519,1583
520,1584
521,1585
522,1587
523,1601
524,1603
525,1606
526,1608
527,1609
528,1611
529,1614
530,1617
531,1619
532,1622
533,1624
534,1628
535,1634
536,1637
537,1641
538,1645
539,1647
540,1650
541,1653
542,1655
543,1659
544,1662
545,1664
546,1667
547,1670
548,1676
549,1678
550,1680
551,1684
552,1685
553,1691
554,1695
555,1697
556,1699
557,1705
558,1707
559,1709
560,1710
561,1714
562,1720
563,1724
564,1726
565,1728
566,1731
567,1738
568,1741
569,1744
570,1748
571,1750
572,1753
573,1755
574,1757
575,1759
576,1762
577,1767
578,1769
579,1771
580,1774
581,1776
582,1779
583,1781
584,1784
585,1788
586,1790
587,1792
588,1794
589,1797
590,1803
591,1806
592,1809
593,1811
594,1813
595,1814
596,1820
597,1822
598,1825
599,1826
600,1828
601,1832
602,1834
603,1836
604,1838
605,1840
606,1843
607,1846
608,1850
609,1853
610,1854
611,1856
612,1860
613,1863
614,1864
615,1871
616,1873
617,1876
618,1877
619,1880
620,1883
621,1886
622,1889
623,1892
624,1896
625,1899
626,1901
627,1903
628,1906
629,1910
630,1913
631,1916
632,1919
633,1920
634,1924
635,1930
636,1934
637,1940
638,1943
639,1949
640,1951
641,1959
642,1962
643,1964
644,1968
645,1970
646,1973
647,1975
648,1976
649,1980
650,1982
651,1983
652,1986
653,1989
654,1990
655,1992
656,1994
657,1997
658,2000
659,2002
660,2005
661,2006
662,2009
663,2011
664,2017
665,2021
666,2025
667,2029
668,2030
669,2033
670,2041
671,2044
672,2046
673,2048
674,2049
675,2051
676,2053
677,2054
678,2057
679,2058
680,2060
681,2061
682,2064
683,2072
684,2073
685,2077
686,2080
687,2083
688,2085
689,2087
690,2091
691,2098
692,2105
693,2107
694,2110
695,2113
696,2115
697,2118
698,2120
699,2124
700,2126
701,2128
702,2130
703,2131
704,2137
705,2139
706,2147
707,2150
708,2152
709,2154
710,2157
711,2159
712,2165
713,2167
714,2168
715,2170
716,2171
717,2178
718,2181
719,2183
720,2190
721,2194
722,2199
723,2202
724,2205
725,2207
726,2211
727,2213
728,2216
729,2222
730,2225
731,2228
732,2229
733,2233
734,2235
735,2238
736,2244
737,2245
738,2248
739,2251
740,2252
741,2254
742,2258
743,2260
744,2263
745,2267
746,2273
747,2274
748,2277
749,2279
750,2281
751,2283
752,2285
753,2289
754,2291
755,2302
756,2304
757,2310
758,2312
759,2314
760,2316
761,2320
762,2322
763,2325
764,2328
765,2330
766,2332
767,2334
768,2335
769,2339
770,2342
771,2344
772,2346
773,2350
774,2353
775,2356
776,2359
777,2366
778,2370
779,2373
780,2374
781,2377
782,2380
783,2381
784,2383
785,2385
786,2386
787,2390
788,2391
789,2397
790,2399
791,2402
792,2406
793,2408
794,2409
795,2411
796,2414
797,2418
798,2419
799,2430
800,2433
801,2437
802,2439
803,2441
804,2445
805,2447
806,2453
807,2459
808,2461
809,2463
810,2465
811,2468
812,2471
813,2477
814,2478
815,2484
816,2485
817,2489
818,2492
819,2500
820,2506
821,2510
822,2512
823,2513
824,2515
825,2517
826,2518
827,2519
828,2521
829,2525
830,2527
831,2534
832,2536
833,2542
834,2544
835,2547
836,2550
837,2553
838,2555
839,2558
840,2559
