,0
0,6
1,10
2,14
3,16
4,22
5,29
6,36
7,38
8,40
9,42
10,45
11,47
12,59
13,63
14,64
15,65
16,69
17,75
18,83
19,84
20,87
21,105
22,117
23,119
24,122
25,262
26,270
27,272
28,284
29,292
30,296
31,297
32,309
33,317
34,323
35,325
36,327
37,329
38,331
39,333
40,335
41,337
42,339
43,347
44,355
45,356
46,358
47,361
48,365
49,367
50,369
51,373
52,377
53,385
54,397
55,405
56,421
57,424
58,432
59,444
60,448
61,452
62,464
63,470
64,478
65,480
66,481
67,484
68,490
69,494
70,522
71,530
72,534
73,546
74,564
75,568
76,570
77,572
78,576
79,579
80,582
81,594
82,597
83,609
84,621
85,633
86,636
87,642
88,650
89,668
90,680
91,682
92,683
93,685
94,689
95,697
96,700
97,708
98,712
99,714
100,717
101,729
102,737
103,739
104,747
105,750
106,758
107,766
108,802
109,814
110,826
111,828
112,830
113,834
114,846
115,850
116,852
117,853
118,854
119,856
120,874
121,878
122,879
123,891
124,895
125,903
126,905
127,908
128,912
129,916
130,920
131,932
132,936
133,940
134,942
135,1098
136,1106
137,1117
138,1120
139,1126
140,1128
141,1130
142,1136
143,1140
144,1182
145,1200
146,1204
147,1206
148,1234
149,1246
150,1258
151,1261
152,1531
153,1543
154,1555
155,1561
156,1565
157,1566
158,1574
159,1578
160,1581
161,1583
162,1585
163,1587
164,1599
165,1601
166,1603
167,1611
168,1627
169,1630
170,1638
171,1656
172,1680
173,1692
174,1693
175,1701
176,1703
177,1721
178,1763
179,1787
180,1795
181,1807
182,1808
183,1836
184,1839
185,1841
186,1842
187,1846
188,1854
189,1857
190,1859
191,1863
192,1875
193,1883
194,1891
195,1895
196,1897
197,1905
198,1917
199,1921
200,1925
201,1928
202,1935
203,1943
204,1951
205,1955
206,1961
207,1965
208,1972
209,1976
210,1977
211,1980
212,1982
213,1985
214,1987
215,1989
216,1995
217,1998
218,1999
219,2011
220,2012
221,2020
222,2022
223,2024
224,2042
225,2050
226,2052
227,2054
228,2056
229,2060
230,2068
231,2070
232,2088
233,2092
234,2095
235,2099
236,2101
237,2105
238,2109
239,2136
240,2140
241,2148
242,2150
243,2162
244,2186
245,2188
246,2194
247,2212
248,2224
249,2228
250,2231
251,2234
252,2246
253,2250
254,2258
255,2264
256,2309
257,2313
258,2317
259,2321
260,2329
261,2337
262,2339
263,2347
264,2359
265,2361
266,2362
267,2368
268,2380
269,2388
270,2391
271,2399
272,2402
273,2406
274,2408
275,2409
276,2411
277,2414
278,2426
279,2438
280,2450
281,2474
282,2476
283,2479
284,2491
285,2497
286,2500
287,2503
288,2509
289,2521
290,2522
291,2524
292,2525
293,2537
294,2553
295,2561
296,2567
297,2569
298,2575
299,2587
300,2590
301,2596
302,2597
303,2600
304,2603
305,2611
306,2617
307,2620
308,2622
309,2628
310,2631
311,2643
312,2645
313,2657
314,2659
315,2663
316,2671
317,2672
318,2674
319,2677
320,2695
321,2707
322,2710
323,2737
324,2745
325,2748
326,2750
327,2752
328,2756
329,2758
330,2766
331,2768
332,2776
333,2784
334,2796
335,2799
336,2807
337,2811
338,2814
339,2818
340,2830
341,2838
342,2850
343,2862
344,2865
345,2871
346,2873
347,2877
348,2883
349,2886
350,2888
351,2890
352,2898
353,2901
354,2913
355,2915
356,2939
357,2941
358,2953
359,2955
360,2959
361,2967
362,2969
363,2971
364,2975
365,3245
366,3251
367,3259
368,3260
369,3262
370,3263
371,3265
372,3293
373,3297
374,3305
375,3312
376,3315
377,3323
378,3331
379,3337
380,3345
381,3347
382,3353
383,3356
384,3362
385,3364
386,3368
387,3386
388,3404
389,3405
390,3417
391,3420
392,3428
393,3430
394,3438
395,3440
396,3444
397,3460
398,3464
399,3482
400,3484
401,3485
402,3489
403,3507
404,3515
405,3543
406,3552
407,3560
408,3564
409,3566
410,3574
411,3579
412,3585
413,3589
414,3616
415,3618
416,3630
417,3636
418,3639
419,3642
420,3643
421,3651
422,3653
423,3665
424,3673
425,3677
426,3685
427,3687
428,3695
429,3699
430,3707
431,3710
432,3713
433,3717
434,3723
435,3726
436,3729
437,3731
438,3747
439,3759
440,3762
441,3774
442,3792
443,3793
444,3794
445,3796
446,3814
447,3822
448,3826
449,3838
450,3846
451,3858
452,3866
453,3890
454,3894
455,3906
456,3910
457,3913
458,3917
459,3925
460,3928
461,3930
462,3933
463,3941
464,3942
465,3969
466,3981
467,3989
468,3997
469,4009
470,4021
471,4027
472,4030
473,4078
474,4081
475,4087
476,4088
477,4094
478,4098
479,4106
480,4134
481,4146
482,4154
483,4157
484,4159
485,4162
486,4168
487,4170
488,4178
489,4182
490,4185
491,4191
492,4193
493,4197
494,4199
495,4202
496,4204
497,4206
498,4214
499,4218
500,4222
501,4240
502,4252
503,4254
504,4256
505,4264
506,4265
507,4268
508,4276
509,4277
510,4281
511,4289
512,4292
513,4296
514,4302
515,4304
516,4306
517,4314
518,4316
519,4320
520,4326
521,4338
522,4350
523,4368
524,4508
525,4532
526,4536
527,4540
528,4543
529,4545
530,4557
531,4565
532,4568
533,4572
534,4574
535,4682
536,4688
537,4691
538,4703
539,4727
540,4772
541,4774
542,4786
543,4789
544,4793
545,4795
546,4796
547,4800
548,4804
549,4806
550,4807
551,4808
552,4814
553,4817
554,4821
555,4824
556,4827
557,4831
558,4839
559,4840
560,4848
561,4860
562,4862
563,4874
564,4877
565,4885
566,4897
567,4905
568,4907
569,4909
570,4913
571,4915
572,4917
573,4921
574,4929
575,4931
576,4937
577,4943
578,4945
579,4948
580,4957
581,4965
582,4977
583,4981
584,4982
585,4985
586,4989
587,4997
588,5005
589,5013
590,5017
591,5025
592,5027
593,5029
594,5033
595,5041
596,5049
597,5051
598,5053
599,5059
600,5061
601,5068
602,5071
603,5075
604,5077
605,5089
606,5091
607,5093
608,5095
609,5097
610,5099
611,5103
612,5117
613,5129
614,5137
615,5145
616,5151
617,5169
618,5181
619,5205
620,5209
621,5210
622,5228
623,5368
624,5386
625,5390
626,5392
627,5393
628,5395
629,5399
630,5401
631,5409
632,5411
633,5413
634,5425
635,5428
636,5440
637,5443
638,5455
639,5467
640,5475
641,5476
642,5478
643,5490
644,5492
645,5496
646,5507
647,5513
648,5517
649,5518
650,5520
651,5532
652,5534
653,5540
654,5552
655,5554
656,5555
657,5557
658,5565
659,5577
660,5579
661,5583
662,5586
663,5589
664,5595
665,5596
666,5598
667,5602
668,5605
669,5609
670,5611
671,5619
672,5623
673,5627
674,5629
675,5637
676,5639
677,5647
678,5651
679,5669
680,5687
681,5690
682,5692
683,5708
684,5709
685,5712
686,5714
687,5718
688,5721
689,5725
690,5727
691,5730
692,5734
693,5735
694,5743
695,5751
696,5769
697,5773
698,5789
699,5791
700,5799
701,5801
702,5819
703,5827
704,5829
705,5847
706,5851
707,5853
708,5855
709,5892
710,5894
711,5898
712,5901
713,5902
714,5908
715,5915
716,5950
717,5952
718,5955
719,5963
720,5985
721,5997
722,6000
723,6042
724,6044
725,6048
726,6055
727,6063
728,6067
729,6079
730,6083
731,6110
732,6122
733,6125
734,6127
735,6129
736,6147
737,6417
738,6419
739,6422
740,6456
741,6459
742,6463
743,6465
744,6477
745,6480
746,6492
747,6498
748,6510
749,6526
750,6530
751,6531
752,6534
753,6546
754,6548
755,6550
756,6558
757,6628
758,6630
759,6638
760,6642
761,6648
762,6652
763,6654
764,6656
765,6664
766,6666
767,6678
768,6680
769,6691
770,6699
771,6707
772,6710
773,6818
774,6826
775,6829
776,6835
777,6837
778,6839
779,6841
780,6853
781,6856
782,6884
783,6890
784,6908
785,6911
786,6915
787,6918
788,6921
789,6933
790,6957
791,6958
792,6962
793,6966
794,6967
795,6971
796,6973
797,6979
798,6991
799,6992
800,7004
801,7006
802,7008
803,7012
804,7024
805,7030
806,7033
807,7036
808,7039
809,7040
810,7052
811,7055
812,7059
813,7061
814,7079
815,7091
816,7092
817,7108
818,7110
819,7118
820,7121
821,7133
822,7135
823,7147
824,7156
825,7159
826,7163
827,7166
828,7168
829,7180
830,7198
831,7210
832,7214
833,7216
834,7220
835,7232
836,7233
837,7234
838,7238
839,7241
840,7249
841,7252
842,7254
843,7266
844,7274
845,7290
846,7296
847,7308
848,7310
849,7316
850,7318
851,7319
852,7327
853,7335
854,7339
855,7342
856,7344
857,7352
858,7356
859,7368
860,7372
861,7378
862,7384
863,7408
864,7426
865,7434
866,7438
867,7446
868,7464
869,7466
870,7468
871,7472
872,7474
873,7478
874,7496
875,7520
876,7523
877,7526
878,7538
879,7540
880,7546
881,7548
882,7552
