,0
0,3
1,11
2,19
3,31
4,49
5,51
6,63
7,65
8,67
9,68
10,74
11,82
12,84
13,86
14,90
15,98
16,106
17,110
18,122
19,128
20,136
21,154
22,181
23,189
24,201
25,213
26,215
27,221
28,233
29,261
30,277
31,289
32,301
33,304
34,316
35,318
36,322
37,334
38,346
39,370
40,397
41,409
42,421
43,423
44,429
45,441
46,445
47,461
48,465
49,477
50,480
51,498
52,502
53,504
54,512
55,514
56,517
57,529
58,537
59,541
60,545
61,549
62,553
63,585
64,588
65,606
66,624
67,626
68,627
69,645
70,651
71,654
72,666
73,684
74,696
75,704
76,706
77,707
78,719
79,735
80,741
81,753
82,755
83,761
84,779
85,795
86,801
87,825
88,829
89,841
90,853
91,861
92,879
93,887
94,888
95,900
96,904
97,916
98,919
99,943
100,951
101,959
102,962
103,970
104,972
105,984
106,1002
107,1020
108,1022
109,1034
110,1052
111,1064
112,1066
113,1078
114,1096
115,1138
116,1150
117,1156
118,1183
119,1201
120,1203
121,1215
122,1218
123,1230
124,1236
125,1240
126,1252
127,1258
128,1276
129,1312
130,1320
131,1328
132,1330
133,1342
134,1350
135,1362
136,1368
137,1376
138,1384
139,1387
140,1399
141,1405
142,1413
143,1416
144,1443
145,1455
146,1459
147,1494
148,1512
149,1516
150,1525
151,1531
152,1539
153,1543
154,1546
155,1550
156,1553
157,1561
158,1577
159,1589
160,1593
161,1601
162,1605
163,1633
164,1651
165,1741
166,1749
167,1755
168,1756
169,1768
170,1771
171,1783
172,1795
173,1799
174,1807
175,1809
176,1817
177,1824
178,1825
179,1827
180,1831
181,1837
182,1873
183,1891
184,1903
185,1911
186,1929
187,1941
188,1953
189,1965
190,1971
191,1983
192,1991
193,2027
194,2029
195,2037
196,2045
197,2048
198,2050
199,2078
200,2086
201,2098
202,2101
203,2104
204,2128
205,2136
206,2148
207,2152
208,2156
209,2174
210,2176
211,2178
212,2196
213,2208
214,2224
215,2230
216,2254
217,2266
218,2278
219,2290
220,2294
221,2295
222,2309
223,2312
224,2316
225,2318
226,2322
227,2328
228,2336
229,2340
230,2348
231,2375
232,2378
233,2385
234,2430
235,2454
236,2466
237,2474
238,2482
239,2486
240,2494
241,2496
242,2508
243,2520
244,2547
245,2549
246,2551
247,2559
248,2567
249,2585
250,2597
251,2604
252,2608
253,2616
254,2628
255,2646
256,2658
257,2662
258,2670
259,2672
260,2690
261,2698
262,2710
263,2716
264,2725
265,2737
266,2741
267,2743
268,2751
269,2753
270,2761
271,2809
272,2821
273,2833
274,2845
275,2853
276,2861
277,2863
278,2875
279,2879
280,2891
281,2903
282,2907
283,2909
284,2911
285,2915
286,2923
287,2941
288,2953
289,2961
290,2967
291,2979
292,2981
293,2983
294,2987
295,2999
296,3001
297,3013
298,3016
299,3019
300,3023
301,3035
302,3041
303,3045
304,3063
305,3093
306,3111
307,3123
308,3141
309,3159
310,3160
311,3166
312,3186
313,3192
314,3195
315,3199
316,3201
317,3209
318,3211
319,3213
320,3279
321,3287
322,3293
323,3296
324,3302
325,3314
326,3328
327,3336
328,3338
329,3341
330,3359
331,3377
332,3381
333,3382
334,3394
335,3406
336,3424
337,3432
338,3440
339,3443
340,3444
341,3456
342,3462
343,3486
344,3494
345,3512
346,3516
347,3534
348,3537
349,3555
350,3557
351,3563
352,3570
353,3582
354,3594
355,3606
356,3618
357,3621
358,3633
359,3645
360,3648
361,3666
362,3678
363,3690
364,3702
365,3711
366,3719
367,3721
368,3722
369,3734
370,3738
371,3746
372,3749
373,3761
374,3773
375,3781
376,3793
377,3797
378,3813
379,3817
380,3819
381,3827
382,3829
383,3833
384,3841
385,3845
386,3849
387,3854
388,3861
389,3891
390,3909
391,3954
392,3999
393,4005
394,4021
395,4023
396,4035
397,4047
398,4049
399,4057
400,4061
401,4069
402,4077
403,4085
404,4086
405,4098
406,4106
407,4110
408,4111
409,4129
410,4133
411,4136
412,4141
413,4143
414,4145
415,4147
416,4149
417,4185
418,4197
419,4224
420,4232
421,4241
422,4245
423,4251
424,4259
425,4260
426,4262
427,4265
428,4277
429,4295
430,4297
431,4299
432,4315
433,4319
434,4322
435,4331
436,4337
437,4343
438,4347
439,4361
440,4365
441,4367
442,4370
443,4373
444,4376
445,4388
446,4528
447,4536
448,4539
449,4543
450,4555
451,4567
452,4571
453,4577
454,4583
455,4587
456,4590
457,4591
458,4595
459,4607
460,4625
461,4637
462,4673
463,4681
464,4699
465,4711
466,4723
467,4729
468,4735
469,4743
470,4744
471,4752
472,4756
473,4768
474,4776
475,4800
476,4808
477,4810
478,4813
479,4819
480,4825
481,4827
482,4833
483,4851
484,4853
485,4871
486,4873
487,4891
488,4899
489,4917
490,4920
491,4922
492,4926
493,4934
494,4938
495,4950
496,4958
497,4960
498,4968
499,4974
500,4975
501,4987
502,4991
503,4999
504,5011
505,5019
506,5031
507,5035
508,5039
509,5051
510,5055
511,5073
512,5091
513,5093
514,5105
515,5123
516,5131
517,5143
518,5161
519,5163
520,5165
521,5169
522,5177
523,5185
524,5193
525,5205
526,5213
527,5219
528,5246
529,5254
530,5270
531,5278
532,5282
533,5286
534,5292
535,5296
536,5436
537,5440
538,5443
539,5455
540,5463
541,5467
542,5469
543,5475
544,5487
545,5499
546,5503
547,5511
548,5523
549,5525
550,5528
551,5536
552,5542
553,5558
554,5570
555,5576
556,5603
557,5615
558,5633
559,5637
560,5661
561,5665
562,5669
563,5685
564,5691
565,5693
566,5705
567,5711
568,5715
569,5718
570,5719
571,5722
572,5726
573,5728
574,5740
575,5741
576,5747
577,5753
578,5771
579,5798
580,5800
581,5803
582,5806
583,5830
584,5836
585,5838
586,5839
587,5902
588,5904
589,5912
590,5930
591,5936
592,5940
593,5958
594,5961
595,5973
596,5981
597,6026
598,6038
599,6040
600,6044
601,6107
602,6119
603,6125
604,6127
605,6133
606,6151
607,6159
608,6177
609,6185
610,6187
611,6189
612,6201
613,6203
614,6205
615,6211
616,6215
617,6229
618,6241
619,6243
620,6250
621,6256
622,6258
623,6261
624,6265
625,6277
626,6280
627,6284
628,6302
629,6314
630,6316
631,6320
632,6321
633,6323
634,6326
635,6330
636,6346
637,6358
638,6366
639,6374
640,6398
641,6410
642,6422
643,6446
644,6448
645,6450
646,6451
647,6459
648,6471
649,6483
650,6495
651,6503
652,6506
653,6507
654,6525
655,6527
656,6529
657,6547
658,6555
659,6559
660,6667
661,6671
662,6734
663,6740
664,6748
665,6756
666,6763
667,6771
668,6783
669,6787
670,6790
671,6792
672,6808
673,6809
674,6811
675,6815
676,6839
677,6847
678,6855
679,6867
680,6875
681,6893
682,6895
683,6897
684,6898
685,6906
686,6909
687,6911
688,7051
689,7055
690,7067
691,7070
692,7088
693,7090
694,7112
695,7116
696,7117
697,7121
698,7125
699,7153
700,7161
701,7165
702,7192
703,7198
704,7199
705,7211
706,7223
707,7231
708,7234
709,7236
710,7242
711,7269
712,7281
713,7285
714,7309
715,7327
716,7335
717,7341
718,7368
719,7376
720,7388
721,7392
722,7404
723,7416
724,7434
725,7446
726,7449
727,7455
728,7473
729,7481
730,7487
731,7499
732,7507
733,7519
734,7527
735,7533
736,7545
737,7551
738,7569
739,7572
740,7584
741,7596
742,7608
743,7620
744,7622
745,7634
746,7646
747,7648
748,7652
749,7654
750,7660
751,7663
752,7803
753,7811
754,7817
755,7819
756,7822
757,7840
758,7858
759,7922
760,7938
761,7944
762,7956
763,7972
764,7973
765,8000
766,8002
767,8005
768,8007
769,8008
770,8016
771,8019
772,8021
773,8029
774,8031
775,8033
776,8045
777,8049
778,8052
779,8054
780,8056
781,8058
782,8061
783,8062
784,8069
785,8075
786,8083
787,8095
788,8107
789,8109
790,8110
791,8114
792,8128
793,8144
794,8152
795,8170
796,8194
797,8202
798,8204
799,8216
800,8222
801,8240
802,8258
803,8276
804,8284
805,8292
806,8310
807,8316
808,8319
809,8331
810,8343
811,8344
812,8356
813,8364
814,8382
815,8386
816,8392
817,8416
818,8417
819,8419
820,8431
821,8432
822,8460
823,8462
824,8470
825,8497
826,8500
827,8506
828,8524
829,8528
830,8540
831,8546
832,8566
833,8593
834,8605
835,8607
836,8619
837,8627
838,8655
839,8659
840,8671
841,8673
842,8697
843,8699
844,8701
845,8737
846,8739
847,8751
848,8775
849,8793
850,8805
851,8806
852,8810
853,8816
854,8820
855,8823
856,8850
857,8856
858,8858
859,8860
860,8862
861,8863
862,8875
863,8878
864,8886
865,8902
866,8910
867,8914
868,8915
869,8927
870,8945
871,8963
872,8975
873,8976
874,8992
875,9010
876,9022
877,9034
878,9058
879,9060
880,9072
881,9074
882,9086
883,9094
884,9106
885,9108
886,9110
887,9118
888,9124
889,9132
890,9156
891,9162
892,9168
893,9186
894,9198
895,9210
896,9212
897,9218
898,9236
899,9278
900,9294
901,9306
902,9324
903,9336
904,9348
905,9352
906,9356
907,9368
908,9376
909,9392
910,9394
911,9406
912,9418
913,9436
914,9438
915,9450
916,9452
917,9458
918,9476
919,9488
920,9496
921,9508
922,9516
923,9519
924,9531
925,9533
926,9551
927,9555
928,9557
929,9560
930,9572
931,9573
932,9581
933,9589
934,9595
935,9603
936,9615
937,9621
938,9629
939,9641
940,9659
941,9677
942,9683
943,9691
944,9699
945,9705
946,9717
947,9720
948,9724
949,9736
950,9766
951,9770
952,9776
953,9792
954,9794
955,9800
956,9812
957,9824
958,9832
959,9840
960,9848
961,9860
962,9868
963,9880
964,9892
965,9894
966,9896
967,9900
968,9912
969,9930
970,9938
971,9965
972,9968
973,9974
974,9975
975,9977
976,9979
977,9980
978,9992
979,10020
980,10023
981,10041
982,10053
983,10061
984,10085
985,10109
986,10111
987,10115
988,10123
989,10131
990,10143
991,10161
992,10173
993,10191
994,10193
995,10199
996,10201
997,10207
998,10219
999,10225
1000,10237
1001,10240
1002,10242
1003,10246
1004,10248
1005,10250
1006,10256
1007,10258
1008,10276
1009,10284
1010,10290
1011,10293
1012,10311
