,0
0,0
1,110
2,110
3,137
4,195
5,307
6,307
7,321
8,321
9,321
10,382
11,434
12,441
13,513
14,555
15,571
16,571
17,571
18,571
19,612
20,676
21,690
22,703
23,815
24,831
25,939
26,982
27,1094
28,1106
29,1112
30,1176
31,1186
32,1312
33,1318
34,1335
35,1372
36,1414
37,1414
38,1414
39,1414
40,1530
41,1546
42,1646
43,1653
44,1653
45,1655
46,1655
47,1661
48,1773
49,1773
50,1859
51,1859
52,1882
53,1914
54,1914
55,1914
56,1914
57,1914
58,1990
59,2024
60,2034
61,2050
62,2063
63,2063
64,2071
65,2080
66,2086
67,2106
68,2106
69,2125
70,2134
71,2140
72,2201
73,2201
74,2259
75,2259
76,2259
77,2359
78,2379
79,2443
80,2519
81,2523
82,2569
83,2585
84,2585
85,2585
86,2637
87,2783
88,2833
89,2833
90,2865
91,2877
92,2985
93,2987
94,3000
95,3076
96,3086
97,3094
98,3107
99,3107
100,3149
101,3183
102,3183
103,3196
104,3246
105,3302
106,3310
107,3310
108,3310
109,3356
110,3432
111,3482
112,3529
113,3533
114,3611
115,3656
116,3656
117,3656
118,3770
119,3794
120,3862
121,3883
122,3887
123,3887
124,3916
125,3958
126,4108
127,4220
128,4220
129,4261
130,4268
131,4372
132,4520
133,4531
134,4544
135,4656
136,4663
137,4707
138,4752
139,4860
140,4860
141,4876
142,4899
143,4991
144,5034
145,5034
146,5034
147,5043
148,5143
149,5145
150,5187
151,5243
152,5243
153,5353
154,5353
155,5364
156,5378
157,5524
158,5537
159,5552
160,5640
161,5788
162,5849
163,5849
164,5957
165,5984
166,6016
167,6162
168,6168
169,6168
170,6183
171,6183
172,6199
173,6199
174,6209
175,6241
176,6270
177,6283
178,6405
179,6539
180,6637
181,6637
182,6645
183,6801
184,6801
185,6801
186,6801
187,6801
188,6911
189,6940
190,6940
191,6940
192,6996
193,7011
194,7027
195,7099
196,7099
197,7112
198,7128
199,7204
200,7204
201,7276
202,7352
203,7434
204,7434
205,7510
206,7566
207,7566
208,7570
209,7570
210,7570
211,7583
212,7601
213,7693
214,7699
215,7729
216,7752
217,7760
218,7771
219,7771
220,7823
221,7823
222,7931
223,7938
224,7938
225,7965
226,7965
227,7981
228,8057
229,8057
230,8115
231,8131
232,8191
233,8191
234,8241
235,8251
236,8361
237,8374
238,8419
239,8529
240,8529
241,8529
242,8691
243,8691
244,8704
245,8860
246,8910
247,8952
248,9016
249,9016
250,9126
251,9153
252,9168
253,9168
254,9288
255,9304
256,9460
257,9460
258,9470
259,9512
260,9528
261,9620
262,9637
263,9647
264,9759
265,9811
266,9840
267,9840
268,9840
269,9843
270,9895
271,9895
272,9914
273,9914
274,9937
275,10023
276,10099
277,10128
278,10238
279,10251
280,10251
281,10251
282,10327
283,10356
284,10372
285,10372
286,10414
287,10526
288,10571
289,10571
290,10663
291,10721
292,10741
293,10791
294,10791
295,10791
296,10835
297,10877
298,10881
299,10991
300,11004
301,11017
302,11093
303,11093
304,11102
305,11144
306,11153
307,11159
308,11159
309,11171
310,11285
311,11433
312,11445
313,11461
314,11561
315,11655
316,11670
317,11670
318,11782
319,11790
320,11805
321,11805
322,11821
323,11826
324,11836
325,11912
326,11955
327,11977
328,12053
329,12215
330,12215
331,12331
332,12331
333,12373
334,12381
335,12423
336,12523
337,12572
338,12630
339,12645
340,12660
341,12666
342,12666
343,12666
344,12689
345,12701
346,12701
347,12711
348,12717
349,12717
350,12730
351,12732
352,12844
353,12844
354,12900
355,12900
356,13034
357,13079
358,13095
359,13159
360,13245
361,13289
362,13298
363,13305
364,13305
365,13415
366,13415
367,13493
368,13493
369,13493
370,13571
371,13571
372,13671
373,13674
374,13674
375,13754
376,13764
377,13822
378,13857
379,13923
380,13965
381,14073
382,14093
383,14179
384,14179
385,14195
386,14195
387,14205
388,14205
389,14235
390,14262
391,14291
392,14291
393,14291
394,14301
395,14330
396,14338
397,14354
398,14389
399,14389
400,14398
401,14444
402,14556
403,14572
404,14587
405,14667
406,14743
407,14758
408,14758
409,14816
410,14816
411,14816
412,14832
413,14894
414,14958
415,14996
416,15012
417,15041
418,15129
419,15140
420,15156
421,15179
422,15179
423,15179
424,15183
425,15224
426,15306
427,15382
428,15429
429,15445
430,15453
431,15453
432,15565
433,15617
434,15617
435,15622
436,15626
437,15626
438,15724
439,15844
440,15844
441,15844
442,15844
443,15844
444,15844
445,15868
446,15876
447,15889
448,15913
449,15913
450,15913
451,15942
452,16010
453,16010
454,16010
455,16076
456,16090
457,16166
458,16166
459,16224
460,16336
461,16412
462,16462
463,16548
464,16575
465,16575
466,16583
467,16583
468,16659
469,16821
470,16844
471,16952
472,16952
473,17098
474,17147
475,17174
476,17187
477,17211
478,17246
479,17262
480,17292
481,17368
482,17395
483,17471
484,17487
485,17521
486,17550
487,17566
488,17678
