,0
0,15
1,23
2,23
3,32
4,42
5,51
6,63
7,81
8,81
9,96
10,108
11,112
12,124
13,132
14,141
15,153
16,161
17,161
18,176
19,242
20,243
21,253
22,263
23,264
24,265
25,275
26,283
27,293
28,294
29,304
30,310
31,311
32,326
33,332
34,340
35,370
36,380
37,380
38,381
39,385
40,391
41,399
42,400
43,410
44,416
45,416
46,440
47,444
48,454
49,472
50,482
51,512
52,536
53,551
54,552
55,592
56,607
57,622
58,628
59,634
60,635
61,641
62,671
63,671
64,683
65,693
66,699
67,700
68,701
69,707
70,713
71,731
72,746
73,752
74,761
75,767
76,777
77,783
78,784
79,792
80,793
81,799
82,800
83,801
84,816
85,837
86,852
87,882
88,883
89,889
90,901
91,907
92,913
93,923
94,933
95,939
96,949
97,955
98,965
99,974
100,980
101,1030
102,1036
103,1046
104,1061
105,1062
106,1063
107,1073
108,1074
109,1084
110,1094
111,1104
112,1112
113,1120
114,1126
115,1127
116,1151
117,1163
118,1187
119,1188
120,1194
121,1204
122,1205
123,1211
124,1226
125,1238
126,1248
127,1290
128,1300
129,1310
130,1316
131,1317
132,1323
133,1338
134,1353
135,1353
136,1359
137,1360
138,1361
139,1362
140,1437
141,1443
142,1473
143,1479
144,1488
145,1498
146,1510
147,1520
148,1521
149,1531
150,1532
151,1532
152,1550
153,1565
154,1575
155,1605
156,1615
157,1625
158,1643
159,1653
160,1654
161,1660
162,1670
163,1694
164,1695
165,1705
166,1717
167,1723
168,1738
169,1744
170,1754
171,1790
172,1802
173,1812
174,1813
175,1821
176,1839
177,1863
178,1869
179,1879
180,1889
181,1897
182,1897
183,1897
184,1907
185,1917
186,1918
187,1918
188,1953
189,1961
190,1967
191,1967
192,1973
193,1973
194,1983
195,1991
196,1992
197,2004
198,2014
199,2050
200,2062
201,2063
202,2071
203,2077
204,2077
205,2085
206,2086
207,2090
208,2111
209,2123
210,2124
211,2136
212,2142
213,2148
214,2157
215,2157
216,2161
217,2176
218,2180
219,2186
220,2192
221,2193
222,2201
223,2213
224,2217
225,2227
226,2228
227,2240
228,2250
229,2260
230,2266
231,2301
232,2331
233,2340
234,2352
235,2352
236,2361
237,2385
238,2393
239,2399
240,2405
241,2414
242,2420
243,2426
244,2432
245,2444
246,2450
247,2480
248,2501
249,2502
250,2517
251,2523
252,2531
253,2539
254,2540
255,2541
256,2549
257,2558
258,2559
259,2569
260,2569
261,2577
262,2578
263,2590
264,2590
265,2590
266,2600
267,2609
268,2615
269,2770
270,2779
271,2809
272,2819
273,2825
274,2833
275,2841
276,2859
277,2859
278,2863
279,2873
280,2888
281,2897
282,2907
283,2908
284,2920
285,2926
286,2932
287,2942
288,2954
289,2963
290,2969
291,2970
292,2971
293,2981
294,2982
295,2982
296,2990
297,3000
298,3001
299,3009
300,3027
301,3039
302,3047
303,3057
304,3066
305,3078
306,3084
307,3090
308,3090
309,3099
310,3107
311,3107
312,3116
313,3116
314,3117
315,3117
316,3118
317,3126
318,3132
