,0
0,29
1,39
2,51
3,99
4,109
5,133
6,157
7,167
8,183
9,198
10,208
11,224
12,240
13,246
14,262
15,286
16,310
17,334
18,382
19,392
20,401
21,413
22,437
23,437
24,452
25,518
26,528
27,534
28,544
29,568
30,592
31,608
32,632
33,648
34,684
35,690
36,698
37,713
38,737
39,753
40,753
41,777
42,783
43,799
44,855
45,878
46,893
47,909
48,935
49,964
50,988
51,996
52,1027
53,1051
54,1082
55,1088
56,1103
57,1151
58,1161
59,1178
60,1184
61,1184
62,1208
63,1214
64,1229
65,1229
66,1250
67,1260
68,1316
69,1340
70,1350
71,1374
72,1390
73,1406
74,1421
75,1431
76,1447
77,1461
78,1477
79,1487
80,1502
81,1518
82,1528
83,1528
84,1543
85,1555
86,1555
87,1561
88,1571
89,1586
90,1596
91,1596
92,1596
93,1622
94,1653
95,1659
96,1690
97,1714
98,1730
99,1742
100,1766
101,1774
102,1780
103,1796
104,1817
105,1829
106,1885
107,1979
108,2035
109,2059
110,2071
111,2071
112,2077
113,2085
114,2085
115,2085
116,2114
117,2120
118,2132
119,2140
120,2140
121,2164
122,2188
123,2188
124,2219
125,2235
126,2250
127,2264
128,2264
129,2272
130,2293
131,2317
132,2341
133,2389
134,2399
135,2449
136,2475
137,2490
138,2496
139,2511
140,2523
141,2549
142,2573
143,2581
144,2589
145,2589
146,2613
147,2637
148,2643
149,2658
150,2668
151,2668
152,2692
153,2708
154,2708
155,2723
156,2738
157,2752
158,2752
159,2800
160,2806
161,2816
162,2840
163,2848
164,2872
165,2887
166,2911
167,2920
168,2935
169,2947
170,2971
171,2987
172,2999
173,3023
174,3029
175,3045
176,3059
177,3069
178,3075
179,3096
180,3111
181,3127
182,3137
183,3143
184,3153
185,3176
186,3204
187,3214
188,3229
189,3235
190,3241
191,3247
192,3295
193,3310
194,3320
195,3368
196,3374
197,3390
198,3438
199,3462
200,3478
201,3494
202,3506
203,3527
204,3621
205,3634
206,3660
207,3660
208,3668
209,3692
210,3700
211,3713
212,3723
213,3729
214,3739
215,3745
216,3797
217,3803
218,3818
219,3828
220,3843
221,3858
222,3879
223,3927
224,3942
225,3957
226,3963
227,3977
228,3993
229,4008
230,4058
231,4138
232,4144
233,4144
234,4175
235,4183
236,4193
237,4223
238,4247
239,4253
240,4333
241,4357
242,4413
243,4444
244,4453
245,4477
246,4492
247,4516
248,4537
249,4558
250,4574
251,4574
252,4574
253,4586
254,4617
255,4643
256,4674
257,4680
258,4680
259,4692
260,4707
261,4755
262,4767
263,4783
264,4799
265,4839
266,4839
267,4863
268,4869
269,4900
270,4924
271,4936
272,4936
273,4960
274,4960
275,4980
276,4986
277,5001
278,5049
279,5073
280,5097
281,5103
282,5109
283,5121
284,5137
285,5153
286,5159
287,5183
288,5199
289,5225
290,5225
291,5261
292,5290
293,5290
294,5306
295,5314
296,5330
297,5340
298,5346
299,5352
300,5400
301,5416
302,5416
303,5431
304,5441
305,5451
306,5475
307,5481
308,5537
309,5568
310,5574
311,5574
312,5574
313,5584
314,5594
315,5609
316,5657
317,5681
318,5697
319,5709
320,5765
321,5771
322,5787
323,5835
324,5835
325,5850
326,5869
327,5900
328,5921
329,5969
330,6025
331,6048
332,6058
333,6058
334,6089
335,6093
336,6141
337,6141
338,6165
339,6209
340,6224
341,6230
342,6266
343,6266
344,6282
345,6294
346,6306
347,6322
348,6344
349,6350
350,6365
351,6381
352,6396
353,6412
354,6443
355,6499
356,6507
357,6528
358,6528
359,6538
360,6538
361,6558
362,6558
363,6564
364,6574
365,6654
366,6683
367,6693
368,6717
369,6746
370,6756
371,6771
372,6969
373,6969
374,6985
375,7000
376,7017
377,7032
378,7056
379,7066
380,7066
381,7118
382,7139
383,7139
384,7163
385,7195
386,7211
387,7227
388,7279
389,7329
390,7353
391,7377
392,7383
393,7389
394,7420
395,7456
396,7466
397,7466
398,7466
399,7522
400,7546
401,7570
402,7585
403,7591
404,7611
405,7637
406,7652
407,7658
408,7684
409,7740
410,7754
411,7769
412,7817
413,7841
414,7865
415,7886
416,7898
417,7914
418,7962
419,7972
420,7988
421,7994
422,8006
423,8037
424,8052
425,8073
426,8073
427,8104
428,8119
429,8125
430,8156
431,8156
432,8182
433,8200
434,8221
435,8245
436,8260
437,8266
438,8282
439,8306
440,8314
441,8326
442,8350
443,8374
444,8384
445,8392
446,8398
447,8414
448,8419
449,8475
450,8537
451,8543
452,8558
